date,mutual_type,type_name,net_buy,buy,sell,total,fund_inflow,quota_balance,accum_buy
2021-11-05,3,北向_深股通,1394.74,29870.88,28476.14,58347.02,3321.73,48678.27,770521.85
2021-11-05,4,南向_港股通深,71.179999999999,7164.57,7093.39,14257.96,694.0,41306.0,941743.77
2021-11-05,5,合計,-598.959999999999,51845.22,52444.18,104289.4,2773.76,101226.24,1531509.58
2021-11-05,6,006,880.66,13757.59,12876.93,26634.52,1973.0,82027.0,2140473.92
2021-11-08,1,北向_滬股通,770.169999999998,22577.07,21806.9,44383.97,2306.41,49693.59,761757.9
2021-11-08,2,南向_港股通滬,-377.22,5895.29,6272.51,12167.8,374.0,41626.0,1198352.93
2021-11-08,3,北向_深股通,-1772.69,28051.92,29824.61,57876.53,240.879999999997,51759.12,768749.16
2021-11-08,4,南向_港股通深,-1153.0,7232.96,8385.96,15618.92,-200.0,42200.0,940590.77
2021-11-08,5,合計,-1002.52,50628.99,51631.51,102260.5,2547.29,101452.71,1530507.06
2021-11-08,6,006,-1530.22,13128.25,14658.47,27786.72,174.0,83826.0,2138943.7
2021-11-09,1,北向_滬股通,-1953.53,19590.04,21543.57,41133.61,-386.800000000003,52386.8,759804.37
2021-11-09,2,南向_港股通滬,-191.42,4307.14,4498.56,8805.7,364.0,41636.0,1198161.51
2021-11-09,3,北向_深股通,-162.110000000001,25332.21,25494.32,50826.53,1940.73,50059.27,768587.05
2021-11-09,4,南向_港股通深,-348.5,6001.78,6350.28,12352.06,393.0,41607.0,940242.27
2021-11-09,5,合計,-2115.64,44922.25,47037.89,91960.14,1553.93,102446.07,1528391.42
2021-11-09,6,006,-539.92,10308.92,10848.84,21157.76,757.0,83243.0,2138403.78
2021-11-10,1,北向_滬股通,-5061.55,22454.32,27515.87,49970.19,-3634.95,55634.95,754742.82
2021-11-10,2,南向_港股通滬,-57.95,6332.84,6390.79,12723.63,663.0,41337.0,1198103.56
2021-11-10,3,北向_深股通,-6748.23,27190.01,33938.24,61128.25,-4792.76,56792.76,761838.82
2021-11-10,4,南向_港股通深,1613.19,7758.5,6145.31,13903.81,2111.0,39889.0,941855.46
2021-11-10,5,合計,-11809.78,49644.33,61454.11,111098.44,-8427.71,112427.71,1516581.64
2021-11-10,6,006,1555.24,14091.34,12536.1,26627.44,2774.0,81226.0,2139959.02
2021-11-11,1,北向_滬股通,4291.64,25324.62,21032.98,46357.6,5973.87,46026.13,759034.46
2021-11-11,2,南向_港股通滬,-1078.22,7498.37,8576.59,16074.96,-78.0,42078.0,1197025.34
2021-11-11,3,北向_深股通,4318.1,30460.91,26142.81,56603.72,6400.44,45599.56,766156.92
2021-11-11,4,南向_港股通深,-1724.33,7010.79,8735.12,15745.91,-612.0,42612.0,940131.13
2021-11-11,5,合計,8609.74,55785.53,47175.79,102961.32,12374.31,91625.69,1525191.38
2021-11-11,6,006,-2802.55,14509.16,17311.71,31820.87,-690.0,84690.0,2137156.47
2021-11-12,1,北向_滬股通,-67.310000000001,21383.53,21450.84,42834.37,1470.41,50529.59,758967.15
2021-11-12,2,南向_港股通滬,-1378.97,6292.58,7671.55,13964.13,-375.0,42375.0,1195646.37
2021-11-12,3,北向_深股通,3694.36,29709.02,26014.66,55723.68,5773.0,46227.0,769851.28
2021-11-12,4,南向_港股通深,-671.4,6105.14,6776.54,12881.68,89.0,41911.0,939459.73
2021-11-12,5,合計,3627.05,51092.55,47465.5,98558.05,7243.41,96756.59,1528818.43
2021-11-12,6,006,-2050.37,12397.72,14448.09,26845.81,-286.0,84286.0,2135106.1
2021-11-15,1,北向_滬股通,536.140000000003,22492.49,21956.35,44448.84,2137.08,49862.92,759503.29
2021-11-15,2,南向_港股通滬,-1887.83,4372.15,6259.98,10632.13,-991.0,42991.0,1193758.54
2021-11-15,3,北向_深股通,2846.28,31565.71,28719.43,60285.14,5075.98,46924.02,772697.56
2021-11-15,4,南向_港股通深,359.259999999999,5913.94,5554.68,11468.62,890.0,41110.0,939818.99
2021-11-15,5,合計,3382.42,54058.2,50675.78,104733.98,7213.06000000001,96786.94,1532200.85
2021-11-15,6,006,-1528.57,10286.09,11814.66,22100.75,-101.0,84101.0,2133577.53
2021-11-16,1,北向_滬股通,-63.800000000003,22009.92,22073.72,44083.64,1437.52,50562.48,759439.49
2021-11-16,2,南向_港股通滬,-2431.04,5174.93,7605.97,12780.9,-1338.0,43338.0,1191327.5
2021-11-16,3,北向_深股通,4263.11,31919.49,27656.38,59575.87,6371.16,45628.84,776960.67
2021-11-16,4,南向_港股通深,642.71,7013.66,6370.95,13384.61,1301.0,40699.0,940461.7
2021-11-16,5,合計,4199.31,53929.41,49730.1,103659.51,7808.68,96191.32,1536400.16
2021-11-16,6,006,-1788.33,12188.59,13976.92,26165.51,-37.0,84037.0,2131789.2
2021-11-17,1,北向_滬股通,-1032.76,19477.92,20510.68,39988.6,556.089999999997,51443.91,758406.73
2021-11-17,2,南向_港股通滬,-436.59,4435.04,4871.63,9306.67,235.0,41765.0,1190890.91
2021-11-17,3,北向_深股通,794.889999999999,26135.42,25340.53,51475.95,2878.82,49121.18,777755.56
2021-11-17,4,南向_港股通深,592.44,5267.26,4674.82,9942.08,1110.0,40890.0,941054.14
2021-11-17,5,合計,-237.870000000003,45613.34,45851.21,91464.55,3434.91,100565.09,1536162.29
2021-11-17,6,006,155.85,9702.3,9546.45,19248.75,1345.0,82655.0,2131945.05
2021-11-18,1,北向_滬股通,-3318.65,17683.98,21002.63,38686.61,-2255.59,54255.59,755088.08
2021-11-18,2,南向_港股通滬,-285.54,4039.73,4325.27,8365.0,270.0,41730.0,1190605.37
2021-11-18,3,北向_深股通,-1134.14,26199.14,27333.28,53532.42,65.580000000002,51934.42,776621.42
2021-11-18,4,南向_港股通深,-183.25,4751.77,4935.02,9686.79,429.0,41571.0,940870.89
2021-11-18,5,合計,-4452.79,43883.12,48335.91,92219.03,-2190.00999999999,106190.01,1531709.5
2021-11-18,6,006,-468.79,8791.5,9260.29,18051.79,699.0,83301.0,2131476.26
2021-11-19,1,北向_滬股通,3925.5,22422.66,18497.16,40919.82,5540.68,46459.32,759013.58
2021-11-19,2,南向_港股通滬,686.570000000001,5288.76,4602.19,9890.95,1180.0,40820.0,1191291.94
2021-11-19,3,北向_深股通,4367.01,31322.85,26955.84,58278.69,6572.53,45427.47,780988.43
2021-11-19,4,南向_港股通深,605.599999999999,6465.99,5860.39,12326.38,1271.0,40729.0,941476.49
2021-11-19,5,合計,8292.51,53745.51,45453.0,99198.51,12113.21,91886.79,1540002.01
2021-11-19,6,006,1292.17,11754.75,10462.58,22217.33,2451.0,81549.0,2132768.43
2021-11-22,1,北向_滬股通,-1506.34,20270.58,21776.92,42047.5,142.18,51857.82,757507.24
2021-11-22,2,南向_港股通滬,-1431.98,6810.19,8242.17,15052.36,-377.0,42377.0,1189859.96
2021-11-22,3,北向_深股通,2941.61,32306.66,29365.05,61671.71,5209.41,46790.59,783930.04
2021-11-22,4,南向_港股通深,-980.85,7227.72,8208.57,15436.29,-27.0,42027.0,940495.64
2021-11-22,5,合計,1435.27,52577.24,51141.97,103719.21,5351.59,98648.41,1541437.28
2021-11-22,6,006,-2412.83,14037.91,16450.74,30488.65,-404.0,84404.0,2130355.6
2021-11-23,1,北向_滬股通,2596.59,24656.64,22060.05,46716.69,4269.94,47730.06,760103.83
2021-11-23,2,南向_港股通滬,-803.57,6108.41,6911.98,13020.39,0.0,42000.0,1189056.39
2021-11-23,3,北向_深股通,2626.09,31339.36,28713.27,60052.63,4683.95,47316.05,786556.13
2021-11-23,4,南向_港股通深,-761.98,7053.13,7815.11,14868.24,137.0,41863.0,939733.66
2021-11-23,5,合計,5222.68,55996.0,50773.32,106769.32,8953.89,95046.11,1546659.96
2021-11-23,6,006,-1565.55,13161.54,14727.09,27888.63,137.0,83863.0,2128790.05
2021-11-24,1,北向_滬股通,50.990000000002,21149.04,21098.05,42247.09,1594.34,50405.66,760154.82
2021-11-24,2,南向_港股通滬,135.8,7245.02,7109.22,14354.24,836.0,41164.0,1189192.19
2021-11-24,3,北向_深股通,2318.68,28907.4,26588.72,55496.12,4488.61,47511.39,788874.81
2021-11-24,4,南向_港股通深,1863.05,8565.58,6702.53,15268.11,2303.0,39697.0,941596.71
2021-11-24,5,合計,2369.67,50056.44,47686.77,97743.21,6082.95,97917.05,1549029.63
2021-11-24,6,006,1998.85,15810.6,13811.75,29622.35,3139.0,80861.0,2130788.9
2021-11-25,1,北向_滬股通,-865.66,19495.93,20361.59,39857.52,794.110000000001,51205.89,759289.16
2021-11-25,2,南向_港股通滬,-32.759999999999,5385.72,5418.48,10804.2,594.0,41406.0,1189159.43
2021-11-25,3,北向_深股通,2037.21,25762.67,23725.46,49488.13,4139.74,47860.26,790912.02
2021-11-25,4,南向_港股通深,1344.78,7740.45,6395.67,14136.12,1826.0,40174.0,942941.49
2021-11-25,5,合計,1171.55,45258.6,44087.05,89345.65,4933.85,99066.15,1550201.18
2021-11-25,6,006,1312.02,13126.17,11814.15,24940.32,2420.0,81580.0,2132100.92
2021-11-26,1,北向_滬股通,-3244.25,19911.19,23155.44,43066.63,-1655.21,53655.21,756044.91
2021-11-26,2,南向_港股通滬,1680.23,8006.55,6326.32,14332.87,2088.0,39912.0,1190839.66
2021-11-26,3,北向_深股通,-1244.64,25198.66,26443.3,51641.96,853.360000000001,51146.64,789667.38
2021-11-26,4,南向_港股通深,-719.24,7240.42,7959.66,15200.08,146.0,41854.0,942222.25
2021-11-26,5,合計,-4488.89,45109.85,49598.74,94708.59,-801.849999999999,104801.85,1545712.29
2021-11-26,6,006,960.990000000001,15246.97,14285.98,29532.95,2234.0,81766.0,2133061.91
2021-11-29,1,北向_滬股通,580.370000000003,25127.99,24547.62,49675.61,2237.54,49762.46,756625.28
2021-11-29,2,南向_港股通滬,2030.0,9263.11,7233.11,16496.22,2505.0,39495.0,1192869.66
2021-11-29,3,北向_深股通,2703.85,31838.52,29134.67,60973.19,5032.15,46967.85,792371.23
2021-11-29,4,南向_港股通深,-1328.47,8376.95,9705.42,18082.37,-249.0,42249.0,940893.78
2021-11-29,5,合計,3284.22,56966.51,53682.29,110648.8,7269.69,96730.31,1548996.51
2021-11-29,6,006,701.530000000002,17640.06,16938.53,34578.59,2256.0,81744.0,2133763.44
2021-11-30,1,北向_滬股通,-2185.18,34139.07,36324.25,70463.32,861.610000000001,51138.39,754440.1
2021-11-30,2,南向_港股通滬,1346.97,9707.31,8360.34,18067.65,1927.0,40073.0,1194216.63
2021-11-30,3,北向_深股通,-1225.46,41288.16,42513.62,83801.78,2611.23,49388.77,791145.77
2021-11-30,4,南向_港股通深,-177.470000000001,9524.56,9702.03,19226.59,690.0,41310.0,940716.31
2021-11-30,5,合計,-3410.64,75427.23,78837.87,154265.1,3472.84,100527.16,1545585.87
2021-11-30,6,006,1169.5,19231.87,18062.37,37294.24,2617.0,81383.0,2134932.94
2021-12-01,1,北向_滬股通,3000.06,25175.46,22175.4,47350.86,4919.16,47080.84,757440.16
2021-12-01,2,南向_港股通滬,-337.17,6019.79,6356.96,12376.75,439.0,41561.0,1193879.46
2021-12-01,3,北向_深股通,0.869999999999,30127.37,30126.5,60253.87,2448.97,49551.03,791146.64
2021-12-01,4,南向_港股通深,1960.7,8918.16,6957.46,15875.62,2302.0,39698.0,942677.01
2021-12-01,5,合計,3000.93,55302.83,52301.9,107604.73,7368.13,96631.87,1548586.8
2021-12-01,6,006,1623.53,14937.95,13314.42,28252.37,2741.0,81259.0,2136556.47
2021-12-02,1,北向_滬股通,3947.76,25757.93,21810.17,47568.1,5593.11,46406.89,761387.92
2021-12-02,2,南向_港股通滬,-253.950000000001,6553.48,6807.43,13360.91,539.0,41461.0,1193625.51
2021-12-02,3,北向_深股通,-926.510000000002,28914.3,29840.81,58755.11,1235.12,50764.88,790220.13
2021-12-02,4,南向_港股通深,1623.25,7937.6,6314.35,14251.95,2065.0,39935.0,944300.26
2021-12-02,5,合計,3021.25,54672.23,51650.98,106323.21,6828.23,97171.77,1551608.05
2021-12-02,6,006,1369.3,14491.08,13121.78,27612.86,2604.0,81396.0,2137925.77
2021-12-03,1,北向_滬股通,6227.23,30031.8,23804.57,53836.37,8190.46,43809.54,767615.15
2021-12-03,2,南向_港股通滬,763.44,7372.03,6608.59,13980.62,1410.0,40590.0,1194388.95
2021-12-03,3,北向_深股通,2993.81,30042.97,27049.16,57092.13,5385.09,46614.91,793213.94
2021-12-03,4,南向_港股通深,2596.62,9722.72,7126.1,16848.82,3027.0,38973.0,946896.88
2021-12-03,5,合計,9221.04,60074.77,50853.73,110928.5,13575.55,90424.45,1560829.09
2021-12-03,6,006,3360.06,17094.75,13734.69,30829.44,4437.0,79563.0,2141285.83
2021-12-06,1,北向_滬股通,2123.2,28586.79,26463.59,55050.38,3818.65,48181.35,769738.35
2021-12-06,2,南向_港股通滬,1511.36,10673.39,9162.03,19835.42,2069.0,39931.0,1195900.31
2021-12-06,3,北向_深股通,-1728.06,29184.26,30912.32,60096.58,394.870000000003,51605.13,791485.88
2021-12-06,4,南向_港股通深,2204.36,11024.27,8819.91,19844.18,2608.0,39392.0,949101.24
2021-12-06,5,合計,395.139999999999,57771.05,57375.91,115146.96,4213.52,99786.48,1561224.23
2021-12-06,6,006,3715.72,21697.66,17981.94,39679.6,4677.0,79323.0,2145001.55
2021-12-07,1,北向_滬股通,6316.64,31912.49,25595.85,57508.34,8095.69,43904.31,776054.99
2021-12-07,2,南向_港股通滬,499.79,7391.13,6891.34,14282.47,1159.0,40841.0,1196400.1
2021-12-07,3,北向_深股通,1632.82,34827.31,33194.49,68021.8,3861.05,48138.95,793118.7
2021-12-07,4,南向_港股通深,2665.78,9330.34,6664.56,15994.9,2962.0,39038.0,951767.02
2021-12-07,5,合計,7949.46,66739.8,58790.34,125530.14,11956.74,92043.26,1569173.69
2021-12-07,6,006,3165.57,16721.47,13555.9,30277.37,4121.0,79879.0,2148167.12
2021-12-08,1,北向_滬股通,3788.65,27237.14,23448.49,50685.63,5733.5,46266.5,779843.64
2021-12-08,2,南向_港股通滬,1411.85,6608.57,5196.72,11805.29,1806.0,40194.0,1197811.95
2021-12-08,3,北向_深股通,5896.11,33493.4,27597.29,61090.69,8495.65,43504.35,799014.81
2021-12-08,4,南向_港股通深,1047.38,6445.65,5398.27,11843.92,1488.0,40512.0,952814.4
2021-12-08,5,合計,9684.76,60730.54,51045.78,111776.32,14229.15,89770.85,1578858.45
2021-12-08,6,006,2459.23,13054.22,10594.99,23649.21,3294.0,80706.0,2150626.35
2021-12-09,1,北向_滬股通,11591.48,37035.11,25443.63,62478.74,13471.36,38528.64,791435.12
2021-12-09,2,南向_港股通滬,1095.36,8220.81,7125.45,15346.26,1595.0,40405.0,1198907.31
2021-12-09,3,北向_深股通,10064.83,39553.87,29489.04,69042.91,12551.0,39449.0,809079.64
2021-12-09,4,南向_港股通深,1087.41,7958.43,6871.02,14829.45,1615.0,40385.0,953901.81
2021-12-09,5,合計,21656.31,76588.98,54932.67,131521.65,26022.36,77977.64,1600514.76
2021-12-09,6,006,2182.77,16179.24,13996.47,30175.71,3210.0,80790.0,2152809.12
2021-12-10,1,北向_滬股通,6247.43,42118.27,35870.84,77989.11,10148.64,41851.36,797682.55
2021-12-10,2,南向_港股通滬,1659.09,7097.98,5438.89,12536.87,1944.0,40056.0,1200566.4
2021-12-10,3,北向_深股通,2900.93,41867.64,38966.71,80834.35,6781.24,45218.76,811980.57
2021-12-10,4,南向_港股通深,1228.9,6968.37,5739.47,12707.84,1560.0,40440.0,955130.71
2021-12-10,5,合計,9148.36,83985.91,74837.55,158823.46,16929.88,87070.12,1609663.12
2021-12-10,6,006,2887.99,14066.35,11178.36,25244.71,3504.0,80496.0,2155697.11
2021-12-13,1,北向_滬股通,3960.05,33549.21,29589.16,63138.37,5767.5,46232.5,801642.6
2021-12-13,2,南向_港股通滬,1202.28,8309.91,7107.63,15417.54,1617.0,40383.0,1201768.68
2021-12-13,3,北向_深股通,1405.59,35601.3,34195.71,69797.01,3863.25,48136.75,813386.16
2021-12-13,4,南向_港股通深,2126.05,9669.68,7543.63,17213.31,2426.0,39574.0,957256.76
2021-12-13,5,合計,5365.64,69150.51,63784.87,132935.38,9630.75,94369.25,1615028.76
2021-12-13,6,006,3328.33,17979.59,14651.26,32630.85,4043.0,79957.0,2159025.44
2021-12-14,1,北向_滬股通,3976.14,26619.98,22643.84,49263.82,5695.6,46304.4,805618.74
2021-12-14,2,南向_港股通滬,1396.69,8003.74,6607.05,14610.79,1868.0,40132.0,1203165.37
2021-12-14,3,北向_深股通,2049.79,29427.51,27377.72,56805.23,4440.09,47559.91,815435.95
2021-12-14,4,南向_港股通深,302.68,7813.22,7510.54,15323.76,999.0,41001.0,957559.44
2021-12-14,5,合計,6025.93,56047.49,50021.56,106069.05,10135.69,93864.31,1621054.69
2021-12-14,6,006,1699.37,15816.96,14117.59,29934.55,2867.0,81133.0,2160724.81
2021-12-15,1,北向_滬股通,559.470000000001,23401.4,22841.93,46243.33,2183.08,49816.92,806178.21
2021-12-15,2,南向_港股通滬,1703.4,8975.89,7272.49,16248.38,2224.0,39776.0,1204868.77
2021-12-15,3,北向_深股通,192.219999999998,26965.53,26773.31,53738.84,2503.77,49496.23,815628.17
2021-12-15,4,南向_港股通深,1772.09,9703.2,7931.11,17634.31,2253.0,39747.0,959331.53
2021-12-15,5,合計,751.689999999999,50366.93,49615.24,99982.17,4686.85,99313.15,1621806.38
2021-12-15,6,006,3475.49,18679.09,15203.6,33882.69,4477.0,79523.0,2164200.3
2021-12-16,1,北向_滬股通,2050.96,25511.04,23460.08,48971.12,3941.95,48058.05,808229.17
2021-12-16,2,南向_港股通滬,798.24,8330.07,7531.83,15861.9,1703.0,40297.0,1205667.01
2021-12-16,3,北向_深股通,3833.59,29739.88,25906.29,55646.17,6313.01,45686.99,819461.76
2021-12-16,4,南向_港股通深,3276.22,9514.97,6238.75,15753.72,3570.0,38430.0,962607.75
2021-12-16,5,合計,5884.55,55250.92,49366.37,104617.29,10254.96,93745.04,1627690.93
2021-12-16,6,006,4074.46,17845.04,13770.58,31615.62,5273.0,78727.0,2168274.76
2021-12-17,1,北向_滬股通,-3593.88,29544.49,33138.37,62682.86,-1270.07,53270.07,804635.29
2021-12-17,2,南向_港股通滬,1998.04,8994.97,6996.93,15991.9,2433.0,39567.0,1207665.05
2021-12-17,3,北向_深股通,-2967.32,34715.35,37682.67,72398.02,-90.440000000002,52090.44,816494.44
2021-12-17,4,南向_港股通深,2916.6,9469.16,6552.56,16021.72,3097.0,38903.0,965524.35
2021-12-17,5,合計,-6561.2,64259.84,70821.04,135080.88,-1360.51,105360.51,1621129.73
2021-12-17,6,006,4914.64,18464.13,13549.49,32013.62,5530.0,78470.0,2173189.4
2021-12-20,1,北向_滬股通,-1440.93,25036.41,26477.34,51513.75,236.980000000003,51763.02,803194.36
2021-12-20,2,南向_港股通滬,2293.94,8400.39,6106.45,14506.84,2585.0,39415.0,1209958.99
2021-12-20,3,北向_深股通,470.169999999998,33002.09,32531.92,65534.01,2835.91,49164.09,816964.61
2021-12-20,4,南向_港股通深,1514.25,8088.93,6574.68,14663.61,1922.0,40078.0,967038.6
2021-12-20,5,合計,-970.760000000002,58038.5,59009.26,117047.76,3072.89000000001,100927.11,1620158.97
2021-12-20,6,006,3808.19,16489.32,12681.13,29170.45,4507.0,79493.0,2176997.59
2021-12-21,1,北向_滬股通,1222.81,20518.24,19295.43,39813.67,3011.19,48988.81,804417.17
2021-12-21,2,南向_港股通滬,1041.39,6581.61,5540.22,12121.83,1595.0,40405.0,1211000.38
2021-12-21,3,北向_深股通,-2219.82,27942.38,30162.2,58104.58,164.949999999997,51835.05,814744.79
2021-12-21,4,南向_港股通深,2233.01,7550.26,5317.25,12867.51,2551.0,39449.0,969271.61
2021-12-21,5,合計,-997.009999999998,48460.62,49457.63,97918.25,3176.14,100823.86,1619161.96
2021-12-21,6,006,3274.4,14131.87,10857.47,24989.34,4146.0,79854.0,2180271.99
2021-12-22,1,北向_滬股通,-1706.4,18291.16,19997.56,38288.72,54.050000000003,51945.95,802710.77
2021-12-22,2,南向_港股通滬,2129.36,6479.84,4350.48,10830.32,2369.0,39631.0,1213129.74
2021-12-22,3,北向_深股通,-38.509999999998,27981.79,28020.3,56002.09,2396.34,49603.66,814706.28
2021-12-22,4,南向_港股通深,916.83,6653.91,5737.08,12390.99,1418.0,40582.0,970188.44
2021-12-22,5,合計,-1744.91,46272.95,48017.86,94290.81,2450.39,101549.61,1617417.05
2021-12-22,6,006,3046.19,13133.75,10087.56,23221.31,3787.0,80213.0,2183318.18
2021-12-23,1,北向_滬股通,3044.99,21350.87,18305.88,39656.75,4176.46,47823.54,805755.76
2021-12-23,2,南向_港股通滬,1365.93,7654.04,6288.11,13942.15,1857.0,40143.0,1214495.67
2021-12-23,3,北向_深股通,-553.130000000001,26684.26,27237.39,53921.65,1036.94,50963.06,814153.15
2021-12-23,4,南向_港股通深,1499.01,7853.36,6354.35,14207.71,1964.0,40036.0,971687.45
2021-12-23,5,合計,2491.86,48035.13,45543.27,93578.4,5213.4,98786.6,1619908.91
2021-12-23,6,006,2864.94,15507.4,12642.46,28149.86,3821.0,80179.0,2186183.12
2021-12-24,2,南向_港股通滬,-74.25,2737.06,2811.31,5548.37,401.0,41599.0,1214421.42
2021-12-24,4,南向_港股通深,401.23,3588.96,3187.73,6776.69,777.0,41223.0,972088.68
2021-12-24,6,006,326.98,6326.02,5999.04,12325.06,1178.0,82822.0,2186510.1
2021-12-28,1,北向_滬股通,999.540000000001,24380.39,23380.85,47761.24,2676.76,49323.24,806755.3
2021-12-28,2,南向_港股通滬,-208.11,7679.92,7888.03,15567.95,658.0,41342.0,1214213.31
2021-12-28,3,北向_深股通,293.009999999998,30769.55,30476.54,61246.09,2578.47,49421.53,814446.16
2021-12-28,4,南向_港股通深,-1503.07,8023.64,9526.71,17550.35,-467.0,42467.0,970585.61
2021-12-28,5,合計,1292.55,55149.94,53857.39,109007.33,5255.23,98744.77,1621201.46
2021-12-28,6,006,-1711.18,15703.56,17414.74,33118.3,191.0,83809.0,2184798.92
2021-12-29,1,北向_滬股通,186.329999999998,22238.19,22051.86,44290.05,1872.63,50127.37,806941.63
2021-12-29,3,北向_深股通,475.57,27299.42,26823.85,54123.27,2792.52,49207.48,814921.73
2021-12-29,5,合計,661.899999999998,49537.61,48875.71,98413.32,4665.14999999999,99334.85,1621863.36
2021-12-30,1,北向_滬股通,3580.21,23024.77,19444.56,42469.33,5328.79,46671.21,810521.84
2021-12-30,3,北向_深股通,4561.2,28419.41,23858.21,52277.62,7021.42,44978.58,819482.93
2021-12-30,5,合計,8141.41,51444.18,43302.77,94746.95,12350.21,91649.79,1630004.77
2021-12-31,1,北向_滬股通,2029.75,19615.98,17586.23,37202.21,3793.5,48206.5,812551.59
2021-12-31,3,北向_深股通,2543.27,26694.69,24151.42,50846.11,4809.26,47190.74,822026.2
2021-12-31,5,合計,4573.02,46310.67,41737.65,88048.32,8602.76,95397.24,1634577.79
2022-01-04,1,北向_滬股通,-940.709999999999,29439.33,30380.04,59819.37,783.07,51216.93,811610.88
2022-01-04,2,南向_港股通滬,-1.57,9157.35,9158.92,18316.27,826.0,41174.0,1214211.74
2022-01-04,3,北向_深股通,1400.87,39048.32,37647.45,76695.77,3852.26,48147.74,823427.07
2022-01-04,4,南向_港股通深,-1573.01,8487.74,10060.75,18548.49,-525.0,42525.0,969012.6
2022-01-04,5,合計,460.160000000003,68487.65,68027.49,136515.14,4635.33,99364.67,1635037.95
2022-01-04,6,006,-1574.58,17645.09,19219.67,36864.76,301.0,83699.0,2183224.34
2022-01-05,1,北向_滬股通,2919.97,28895.16,25975.19,54870.35,4614.14,47385.86,814530.85
2022-01-05,2,南向_港股通滬,1871.85,12144.87,10273.02,22417.89,2430.0,39570.0,1216083.59
2022-01-05,3,北向_深股通,126.339999999997,38487.57,38361.23,76848.8,2469.75,49530.25,823553.41
2022-01-05,4,南向_港股通深,533.67,9214.03,8680.36,17894.39,1179.0,40821.0,969546.27
2022-01-05,5,合計,3046.31,67382.73,64336.42,131719.15,7083.89,96916.11,1638084.26
2022-01-05,6,006,2405.52,21358.9,18953.38,40312.28,3609.0,80391.0,2185629.86
2022-01-06,1,北向_滬股通,-2217.25,25259.15,27476.4,52735.55,-466.589999999997,52466.59,812313.6
2022-01-06,2,南向_港股通滬,995.98,8708.7,7712.72,16421.42,1707.0,40293.0,1217079.57
2022-01-06,3,北向_深股通,-4420.7,32038.69,36459.39,68498.08,-1998.49,53998.49,819132.71
2022-01-06,4,南向_港股通深,1302.85,8503.85,7201.0,15704.85,1855.0,40145.0,970849.12
2022-01-06,5,合計,-6637.95,57297.84,63935.79,121233.63,-2465.07999999999,106465.08,1631446.31
2022-01-06,6,006,2298.83,17212.55,14913.72,32126.27,3562.0,80438.0,2187928.69
2022-01-07,1,北向_滬股通,7091.11,30536.53,23445.42,53981.95,8864.51,43135.49,819404.71
2022-01-07,2,南向_港股通滬,1334.82,8816.17,7481.35,16297.52,1948.0,40052.0,1218414.39
2022-01-07,3,北向_深股通,2243.52,34668.2,32424.68,67092.88,4604.93,47395.07,821376.23
2022-01-07,4,南向_港股通深,1532.79,8328.26,6795.47,15123.73,1957.0,40043.0,972381.91
2022-01-07,5,合計,9334.63,65204.73,55870.1,121074.83,13469.44,90530.56,1640780.94
2022-01-07,6,006,2867.61,17144.43,14276.82,31421.25,3905.0,80095.0,2190796.3
2022-01-10,1,北向_滬股通,2913.81,26826.06,23912.25,50738.31,4679.68,47320.32,822318.52
2022-01-10,2,南向_港股通滬,2343.54,9791.2,7447.66,17238.86,2811.0,39189.0,1220757.93
2022-01-10,3,北向_深股通,1843.75,34678.52,32834.77,67513.29,4281.81,47718.19,823219.98
2022-01-10,4,南向_港股通深,813.610000000001,8343.02,7529.41,15872.43,1446.0,40554.0,973195.52
2022-01-10,5,合計,4757.56,61504.58,56747.02,118251.6,8961.49,95038.51,1645538.5
2022-01-10,6,006,3157.15,18134.22,14977.07,33111.29,4257.0,79743.0,2193953.45
2022-01-11,1,北向_滬股通,-932.720000000001,25660.14,26592.86,52253.0,781.440000000002,51218.56,821385.8
2022-01-11,2,南向_港股通滬,1005.26,7589.39,6584.13,14173.52,1517.0,40483.0,1221763.19
2022-01-11,3,北向_深股通,-3093.69,30153.07,33246.76,63399.83,-857.309999999998,52857.31,820126.29
2022-01-11,4,南向_港股通深,772.83,6818.26,6045.43,12863.69,1237.0,40763.0,973968.35
2022-01-11,5,合計,-4026.41,55813.21,59839.62,115652.83,-75.869999999995,104075.87,1641512.09
2022-01-11,6,006,1778.09,14407.65,12629.56,27037.21,2754.0,81246.0,2195731.54
2022-01-12,1,北向_滬股通,4783.25,27048.45,22265.2,49313.65,6717.67,45282.33,826169.05
2022-01-12,2,南向_港股通滬,2694.1,10790.44,8096.34,18886.78,3082.0,38918.0,1224457.29
2022-01-12,3,北向_深股通,2234.54,34889.15,32654.61,67543.76,4748.86,47251.14,822360.83
2022-01-12,4,南向_港股通深,2596.0,9577.08,6981.08,16558.16,2985.0,39015.0,976564.35
2022-01-12,5,合計,7017.79,61937.6,54919.81,116857.41,11466.53,92533.47,1648529.88
2022-01-12,6,006,5290.1,20367.52,15077.42,35444.94,6067.0,77933.0,2201021.64
2022-01-13,1,北向_滬股通,1454.16,26702.42,25248.26,51950.68,3156.81,48843.19,827623.21
2022-01-13,2,南向_港股通滬,1098.65,8339.34,7240.69,15580.03,1561.0,40439.0,1225555.94
2022-01-13,3,北向_深股通,-2039.62,28936.0,30975.62,59911.62,129.910000000003,51870.09,820321.21
2022-01-13,4,南向_港股通深,240.24,6682.63,6442.39,13125.02,795.0,41205.0,976804.59
