strategy,params,total_return,avg_return,sharpe_ratio,max_drawdown,win_rate,trades
RSI_MEAN_REVERSION,"{'period': 17, 'oversold': 15, 'overbought': 85}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 17, 'oversold': 10, 'overbought': 85}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 17, 'oversold': 20, 'overbought': 85}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 15, 'oversold': 30, 'overbought': 85}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 29, 'oversold': 35, 'overbought': 75}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 31, 'oversold': 25, 'overbought': 75}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 15, 'overbought': 70}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 10, 'overbought': 70}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 47, 'oversold': 35, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 47, 'oversold': 30, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 45, 'oversold': 35, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 47, 'oversold': 10, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 33, 'oversold': 10, 'overbought': 70}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 33, 'oversold': 35, 'overbought': 70}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 33, 'oversold': 30, 'overbought': 70}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 33, 'oversold': 15, 'overbought': 70}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 47, 'oversold': 20, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 47, 'oversold': 25, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 47, 'oversold': 15, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 45, 'oversold': 30, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 45, 'oversold': 25, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 45, 'oversold': 15, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 45, 'oversold': 10, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 45, 'oversold': 20, 'overbought': 65}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 33, 'oversold': 25, 'overbought': 70}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 33, 'oversold': 20, 'overbought': 70}",0.40576979017795056,0.40576979017795056,644139572.61223,0.40576979017795056,1.0,1
RSI_MEAN_REVERSION,"{'period': 13, 'oversold': 20, 'overbought': 85}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 41, 'oversold': 30, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 41, 'oversold': 20, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 43, 'oversold': 20, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 13, 'oversold': 30, 'overbought': 85}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 13, 'oversold': 35, 'overbought': 85}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 41, 'oversold': 15, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
