strategy,period,oversold,overbought,total_return,sharpe_ratio,max_drawdown,win_rate,trades_count,annual_return,volatility,sortino_ratio,calculation_time,short_period,long_period,fast,slow,signal
RSI_MEAN_REVERSION,14.0,25.0,65.0,0.18465634993967361,0.142023277496057,-0.12415819181222376,0.6060606060606061,66,0.042496255876527625,0.09535803662710886,22.53488085197799,0.00045418739318847656,,,,,
MACD_CROSSOVER,,,,0.18487324580414222,0.13442526053242423,-0.14587109483435656,0.5,82,,,,,,,12.0,26.0,9.0
RSI_MEAN_REVERSION,10.0,25.0,70.0,0.18211681224109078,0.13297068955855296,-0.13526569122323842,0.5694444444444444,72,0.04191181432397705,0.10648653011781944,25.615839025757342,0.000446319580078125,,,,,
RSI_MEAN_REVERSION,10.0,15.0,70.0,0.1749104236106136,0.12238696828315752,-0.14664573630967118,0.5483870967741935,62,0.04025335776244258,0.09394302030156315,24.439258487124004,0.000453948974609375,,,,,
RSI_MEAN_REVERSION,10.0,35.0,70.0,0.1726505684691535,0.11571519329292167,-0.1882583340964677,0.5980392156862745,102,0.0397332815107093,0.12159202613402638,17.38426901710982,0.00045561790466308594,,,,,
RSI_MEAN_REVERSION,28.0,40.0,65.0,0.16845950893538308,0.11223288616365021,-0.1744888553534389,0.5384615384615384,52,0.03876876370019775,0.08061399340470402,30.94779911784577,0.0004458427429199219,,,,,
DUAL_MOVING_AVERAGE,,,,0.16371743245794979,0.11172945942322138,-0.0943544550893444,0.6206896551724138,29,,,,,10.0,60.0,,,
RSI_MEAN_REVERSION,25.0,30.0,70.0,0.1667878425852014,0.10988451014663331,-0.10740018647225591,0.6111111111111112,36,0.03838405144426553,0.07713145402765023,17.35593565313011,0.0004820823669433594,,,,,
MACD_CROSSOVER,,,,0.1652640558920364,0.10885524949830182,-0.27315339812322326,0.4551282051282051,156,,,,,,,5.0,20.0,6.0
MACD_CROSSOVER,,,,0.1652640558920364,0.10885524949830182,-0.27315339812322326,0.4551282051282051,156,,,,,,,6.0,20.0,5.0
RSI_MEAN_REVERSION,21.0,40.0,80.0,0.16436978085831533,0.10334059190968725,-0.12009261949496734,0.5,42,0.03782756600574928,0.07702807523845641,22.80831669923766,0.0004470348358154297,,,,,
MACD_CROSSOVER,,,,0.15588867311113552,0.09596267166268224,-0.24152346570216246,0.487012987012987,154,,,,,,,5.0,18.0,6.0
MACD_CROSSOVER,,,,0.15588867311113552,0.09596267166268224,-0.24152346570216246,0.487012987012987,154,,,,,,,6.0,18.0,5.0
RSI_MEAN_REVERSION,14.0,20.0,70.0,0.1615255740124717,0.09564303063273229,-0.12272676388177516,0.717948717948718,39,0.0371730088138291,0.08322340322533928,14.237220307243785,0.00044989585876464844,,,,,
RSI_MEAN_REVERSION,35.0,35.0,65.0,0.1598580681318651,0.09374575689469733,-0.0845088738947141,0.5,34,0.03678925403582649,0.06964309982445543,36.064642250946655,0.00044083595275878906,,,,,
RSI_MEAN_REVERSION,7.0,30.0,75.0,0.15599135061897784,0.09053591077378519,-0.1460944015924983,0.5581395348837209,129,0.03589937932053189,0.1279573801823836,17.63011277138062,0.0004525184631347656,,,,,
