strategy,params,total_return,sharpe,trades,win_rate
MA,"(17, 40)",0.269221178922611,5.0783354581941165,8,0.5
MA,"(11, 75)",0.1580178200089761,5.062951187375327,5,0.6
MA,"(23, 45)",0.23938744819727617,4.985036538207397,7,0.5714285714285714
RSI,"(5, 20, 85)",0.03936450903830304,4.944856844245761,4,0.5
MA,"(14, 45)",0.3121822388490523,4.927257089484505,8,0.5
MA,"(5, 50)",0.38130164818114376,4.900769444273772,12,0.4166666666666667
MA,"(20, 50)",0.273931912640598,4.823527901747274,8,0.5
MA,"(8, 45)",0.37246627757104667,4.506170328074075,10,0.4
MA,"(14, 40)",0.28050737647415436,3.903024276290803,8,0.5
RSI,"(11, 25, 70)",0.041467374508235455,3.604503942039778,3,0.6666666666666666
MA,"(8, 85)",0.09760107544071338,3.421987669564253,5,0.6
RSI,"(14, 30, 65)",0.02316450877267632,3.419075166983284,2,0.5
MA,"(5, 45)",0.261785943615669,3.3835742621349785,12,0.4166666666666667
MA,"(5, 40)",0.28551141557072623,3.3768333286341212,13,0.38461538461538464
RSI,"(5, 25, 85)",0.022636764463820357,2.4487415030217674,4,0.5
RSI,"(8, 30, 75)",0.031141418881247232,2.2471148709173945,4,0.5
MA,"(23, 40)",0.09107604131584901,1.3862773806179784,9,0.4444444444444444
RSI,"(5, 15, 85)",0.006755813386129128,1.0358422135932974,3,0.3333333333333333
RSI,"(11, 35, 65)",0.013615493104786628,1.0249569957272375,5,0.4
RSI,"(8, 35, 75)",0.013378173952259972,1.0058280327324538,4,0.5
RSI,"(11, 20, 65)",-0.054924272574159314,0.0,1,0.0
RSI,"(11, 20, 70)",-0.041036400742469475,0.0,1,0.0
RSI,"(11, 20, 75)",0.011363093665131052,0.0,1,1.0
RSI,"(11, 20, 80)",0.04924113382597818,0.0,1,1.0
RSI,"(11, 20, 85)",0.2531559727081988,0.0,1,1.0
RSI,"(11, 25, 85)",0.2140691365488481,0.0,1,1.0
RSI,"(11, 30, 85)",0.2523664826510969,0.0,1,1.0
RSI,"(14, 20, 65)",-0.0709471651670734,0.0,1,0.0
RSI,"(14, 20, 70)",-0.02018204867997744,0.0,1,0.0
RSI,"(14, 20, 75)",0.016514548163319397,0.0,1,1.0
RSI,"(14, 20, 80)",0.1143741960956079,0.0,1,1.0
RSI,"(14, 20, 85)",0.35040515239096975,0.0,1,1.0
RSI,"(14, 25, 65)",-0.04164054918306647,0.0,1,0.0
RSI,"(14, 25, 70)",0.010725933468030548,0.0,1,1.0
RSI,"(14, 25, 75)",0.04858011040934175,0.0,1,1.0
RSI,"(14, 25, 80)",0.1495267034697805,0.0,1,1.0
RSI,"(14, 25, 85)",0.3930031659162861,0.0,1,1.0
RSI,"(14, 30, 85)",0.3930031659162861,0.0,1,1.0
RSI,"(14, 35, 85)",0.3930031659162861,0.0,1,1.0
RSI,"(17, 15, 65)",-0.03724764157701533,0.0,1,0.0
RSI,"(17, 15, 70)",0.011363093665131052,0.0,1,1.0
RSI,"(17, 15, 75)",0.09596067331662879,0.0,1,1.0
RSI,"(17, 15, 80)",0.20517563604988423,0.0,1,1.0
RSI,"(17, 15, 85)",0.415531365513377,0.0,1,1.0
RSI,"(17, 20, 65)",-0.03785417694131138,0.0,1,0.0
RSI,"(17, 20, 70)",0.010725933468030548,0.0,1,1.0
RSI,"(17, 20, 75)",0.09527021652321921,0.0,1,1.0
RSI,"(17, 20, 80)",0.20441637367357635,0.0,1,1.0
