date,Unnamed: 0,end_of_day,ir_overnight,ir_1w,ir_1m,ir_3m,ir_6m,ir_9m,ir_12m
2011-11-20,3799.0,,0.05,0.1,0.22,0.29071,0.46643,0.53857,0.825
2011-11-21,3800.0,2011-11-21,0.05,0.1,0.22,0.28929,0.46643,0.53786,0.82714
2011-11-22,3801.0,2011-11-22,0.05,0.1,0.22,0.28929,0.46857,0.53857,0.82714
2011-11-23,3802.0,2011-11-23,0.05,0.1,0.22,0.29,0.47,0.54,0.82857
2011-11-24,3803.0,2011-11-24,0.05,0.1,0.22,0.29,0.47,0.54179,0.82929
2011-11-25,3804.0,2011-11-25,0.05,0.1,0.22857,0.29929,0.47,0.54179,0.83
2011-11-26,3804.0,,0.05,0.1,0.22857,0.29929,0.47,0.54179,0.83
2011-11-27,3804.0,,0.05,0.1,0.22857,0.29929,0.47,0.54179,0.83
2011-11-28,3805.0,2011-11-28,0.05,0.1,0.23,0.3,0.46357,0.53357,0.82286
2011-11-29,3806.0,2011-11-29,0.05,0.1,0.23071,0.30071,0.46393,0.53393,0.82214
2011-11-30,3807.0,2011-11-30,0.05,0.1,0.23071,0.30071,0.46071,0.53143,0.82071
2011-12-01,3808.0,2011-12-01,0.05,0.10071,0.24,0.31,0.46071,0.51,0.79429
2011-12-02,3809.0,2011-12-02,0.05,0.10071,0.24071,0.31,0.46071,0.50643,0.79286
2011-12-03,3809.0,,0.05,0.10071,0.24071,0.31,0.46071,0.50643,0.79286
2011-12-04,3809.0,,0.05,0.10071,0.24071,0.31,0.46071,0.50643,0.79286
2011-12-05,3810.0,2011-12-05,0.05929,0.12643,0.25,0.32929,0.47857,0.51214,0.8
2011-12-06,3811.0,2011-12-06,0.06,0.13,0.26,0.33,0.48,0.51393,0.80143
2011-12-07,3812.0,2011-12-07,0.06857,0.13857,0.27,0.33,0.49,0.52071,0.81
2011-12-08,3813.0,2011-12-08,0.06929,0.13929,0.27786,0.33929,0.49857,0.53,0.81857
2011-12-09,3814.0,2011-12-09,0.07,0.14,0.28,0.34,0.5,0.53071,0.82
2011-12-10,3814.0,,0.07,0.14,0.28,0.34,0.5,0.53071,0.82
2011-12-11,3814.0,,0.07,0.14,0.28,0.34,0.5,0.53071,0.82
2011-12-12,3815.0,2011-12-12,0.07,0.14,0.28,0.34021,0.5,0.53143,0.82
2011-12-13,3816.0,2011-12-13,0.07,0.14,0.28,0.34,0.5,0.53107,0.82
2011-12-14,3817.0,2011-12-14,0.07,0.14,0.28,0.34,0.51,0.54,0.82929
2011-12-15,3818.0,2011-12-15,0.07,0.14,0.29,0.35,0.53,0.56,0.85
2011-12-16,3819.0,2011-12-16,0.07,0.14071,0.29929,0.35071,0.53,0.56143,0.85
2011-12-17,3819.0,,0.07,0.14071,0.29929,0.35071,0.53,0.56143,0.85
2011-12-18,3819.0,,0.07,0.14071,0.29929,0.35071,0.53,0.56143,0.85
2011-12-19,3820.0,2011-12-19,0.07,0.14,0.30071,0.35071,0.53,0.56429,0.85
2011-12-20,3821.0,2011-12-20,0.07,0.15,0.31,0.36,0.54,0.57,0.86
2011-12-21,3822.0,2011-12-21,0.07,0.15,0.31071,0.36,0.54,0.57,0.86
2011-12-22,3823.0,2011-12-22,0.07,0.15,0.31143,0.36214,0.54071,0.57143,0.86036
2011-12-23,3824.0,2011-12-23,0.11357,0.17571,0.32857,0.36929,0.54857,0.58,0.86857
2011-12-24,3824.0,,0.11357,0.17571,0.32857,0.36929,0.54857,0.58,0.86857
2011-12-25,3824.0,,0.11357,0.17571,0.32857,0.36929,0.54857,0.58,0.86857
2011-12-26,3824.0,,0.11357,0.17571,0.32857,0.36929,0.54857,0.58,0.86857
2011-12-27,3824.0,,0.11357,0.17571,0.32857,0.36929,0.54857,0.58,0.86857
2011-12-28,3825.0,2011-12-28,0.57857,0.49286,0.33357,0.375,0.55214,0.58357,0.87071
2011-12-29,3826.0,2011-12-29,0.31429,0.49286,0.34,0.38,0.56,0.59071,0.88
2011-12-30,3827.0,2011-12-30,0.38929,0.44429,0.34071,0.38,0.56,0.59071,0.88
2011-12-31,3827.0,,0.38929,0.44429,0.34071,0.38,0.56,0.59071,0.88
2012-01-01,3827.0,,0.38929,0.44429,0.34071,0.38,0.56,0.59071,0.88
2012-01-02,3827.0,,0.38929,0.44429,0.34071,0.38,0.56,0.59071,0.88
2012-01-03,3828.0,2012-01-03,0.23929,0.25,0.34,0.38,0.55071,0.58286,0.87071
2012-01-04,3829.0,2012-01-04,0.24643,0.25,0.34,0.38071,0.55071,0.58214,0.87071
2012-01-05,3830.0,2012-01-05,0.25,0.32786,0.36214,0.40286,0.57071,0.60214,0.89143
2012-01-06,3831.0,2012-01-06,0.15071,0.30357,0.36,0.40071,0.57143,0.60357,0.89143
2012-01-07,3831.0,,0.15071,0.30357,0.36,0.40071,0.57143,0.60357,0.89143
2012-01-08,3831.0,,0.15071,0.30357,0.36,0.40071,0.57143,0.60357,0.89143
2012-01-09,3832.0,2012-01-09,0.15,0.27929,0.35929,0.4,0.57071,0.59714,0.87571
2012-01-10,3833.0,2012-01-10,0.17786,0.25,0.36,0.4,0.57,0.59643,0.8725
2012-01-11,3834.0,2012-01-11,0.14929,0.24357,0.36,0.4,0.56,0.58571,0.86214
2012-01-12,3835.0,2012-01-12,0.1,0.21857,0.36,0.4,0.55143,0.5775,0.845
2012-01-13,3836.0,2012-01-13,0.1,0.2,0.36,0.4,0.55071,0.5775,0.84393
2012-01-14,3836.0,,0.1,0.2,0.36,0.4,0.55071,0.5775,0.84393
2012-01-15,3836.0,,0.1,0.2,0.36,0.4,0.55071,0.5775,0.84393
2012-01-16,3837.0,2012-01-16,0.09857,0.18071,0.36,0.4,0.55143,0.5775,0.84357
2012-01-17,3838.0,2012-01-17,0.09857,0.18143,0.35929,0.40071,0.55143,0.57643,0.84357
2012-01-18,3839.0,2012-01-18,0.09714,0.17929,0.35929,0.40071,0.55071,0.57536,0.84179
2012-01-19,3840.0,2012-01-19,0.09929,0.18,0.36,0.40071,0.56,0.59071,0.86
2012-01-20,3841.0,2012-01-20,0.09929,0.18,0.36,0.40071,0.56071,0.59143,0.86071
2012-01-21,3841.0,,0.09929,0.18,0.36,0.40071,0.56071,0.59143,0.86071
2012-01-22,3841.0,,0.09929,0.18,0.36,0.40071,0.56071,0.59143,0.86071
2012-01-23,3841.0,,0.09929,0.18,0.36,0.40071,0.56071,0.59143,0.86071
2012-01-24,3841.0,,0.09929,0.18,0.36,0.40071,0.56071,0.59143,0.86071
2012-01-25,3841.0,,0.09929,0.18,0.36,0.40071,0.56071,0.59143,0.86071
2012-01-26,3842.0,2012-01-26,0.09786,0.17929,0.35929,0.40071,0.56071,0.59143,0.86071
2012-01-27,3843.0,2012-01-27,0.09786,0.17929,0.35857,0.40071,0.56,0.59071,0.86071
2012-01-28,3843.0,,0.09786,0.17929,0.35857,0.40071,0.56,0.59071,0.86071
2012-01-29,3843.0,,0.09786,0.17929,0.35857,0.40071,0.56,0.59071,0.86071
2012-01-30,3844.0,2012-01-30,0.09857,0.17929,0.36,0.40071,0.56071,0.59143,0.86
2012-01-31,3845.0,2012-01-31,0.09786,0.16286,0.36071,0.40214,0.56143,0.59214,0.86071
2012-02-01,3846.0,2012-02-01,0.09857,0.16,0.36,0.40071,0.56071,0.58571,0.85357
2012-02-02,3847.0,2012-02-02,0.09786,0.16,0.36,0.40286,0.56143,0.5875,0.85393
2012-02-03,3848.0,2012-02-03,0.09929,0.16,0.36,0.40214,0.56143,0.5875,0.8525
2012-02-04,3848.0,,0.09929,0.16,0.36,0.40214,0.56143,0.5875,0.8525
2012-02-05,3848.0,,0.09929,0.16,0.36,0.40214,0.56143,0.5875,0.8525
2012-02-06,3849.0,2012-02-06,0.09857,0.16,0.36,0.4025,0.56179,0.58714,0.85321
2012-02-07,3850.0,2012-02-07,0.09857,0.16,0.36,0.40214,0.56179,0.59179,0.86071
2012-02-08,3851.0,2012-02-08,0.09786,0.16,0.36,0.4025,0.56179,0.59179,0.86071
2012-02-09,3852.0,2012-02-09,0.09714,0.16,0.36,0.40214,0.55286,0.585,0.84571
2012-02-10,3853.0,2012-02-10,0.09857,0.16,0.35286,0.40143,0.55179,0.58321,0.84321
2012-02-11,3853.0,,0.09857,0.16,0.35286,0.40143,0.55179,0.58321,0.84321
2012-02-12,3853.0,,0.09857,0.16,0.35286,0.40143,0.55179,0.58321,0.84321
2012-02-13,3854.0,2012-02-13,0.09786,0.15286,0.34429,0.40214,0.55143,0.58286,0.84286
2012-02-14,3855.0,2012-02-14,0.09857,0.15036,0.3425,0.40214,0.56036,0.59036,0.85071
2012-02-15,3856.0,2012-02-15,0.09857,0.15,0.34143,0.40143,0.56071,0.59143,0.85143
2012-02-16,3857.0,2012-02-16,0.09857,0.15,0.34214,0.40214,0.56143,0.5925,0.85179
2012-02-17,3858.0,2012-02-17,0.09857,0.13571,0.34071,0.40214,0.56179,0.59321,0.85179
2012-02-18,3858.0,,0.09857,0.13571,0.34071,0.40214,0.56179,0.59321,0.85179
2012-02-19,3858.0,,0.09857,0.13571,0.34071,0.40214,0.56179,0.59321,0.85179
2012-02-20,3859.0,2012-02-20,0.09929,0.12393,0.33357,0.40214,0.56179,0.59321,0.8525
2012-02-21,3860.0,2012-02-21,0.09893,0.12143,0.31714,0.40214,0.56143,0.59321,0.8525
2012-02-22,3861.0,2012-02-22,0.09929,0.12143,0.30607,0.40143,0.55321,0.58607,0.84607
2012-02-23,3862.0,2012-02-23,0.09929,0.12071,0.30393,0.40143,0.55143,0.58321,0.84393
2012-02-24,3863.0,2012-02-24,0.09857,0.12143,0.30214,0.40143,0.55179,0.58321,0.84393
2012-02-25,3863.0,,0.09857,0.12143,0.30214,0.40143,0.55179,0.58321,0.84393
2012-02-26,3863.0,,0.09857,0.12143,0.30214,0.40143,0.55179,0.58321,0.84393
2012-02-27,3864.0,2012-02-27,0.09929,0.12143,0.30286,0.40214,0.5525,0.58393,0.84536
2012-02-28,3865.0,2012-02-28,0.09786,0.12143,0.30214,0.40143,0.55143,0.57571,0.835
2012-02-29,3866.0,2012-02-29,0.09786,0.12,0.30357,0.40179,0.55179,0.57679,0.83464
2012-03-01,3867.0,2012-03-01,0.09857,0.12071,0.3025,0.40143,0.55179,0.5775,0.83464
2012-03-02,3868.0,2012-03-02,0.09929,0.12143,0.30214,0.40143,0.55179,0.57821,0.83536
2012-03-03,3868.0,,0.09929,0.12143,0.30214,0.40143,0.55179,0.57821,0.83536
2012-03-04,3868.0,,0.09929,0.12143,0.30214,0.40143,0.55179,0.57821,0.83536
2012-03-05,3869.0,2012-03-05,0.09786,0.12,0.30214,0.40143,0.54214,0.56786,0.82643
2012-03-06,3870.0,2012-03-06,0.09857,0.12071,0.30214,0.40143,0.54143,0.57143,0.83214
2012-03-07,3871.0,2012-03-07,0.09821,0.115,0.30214,0.40143,0.54143,0.57286,0.83321
2012-03-08,3872.0,2012-03-08,0.09857,0.11286,0.30214,0.40143,0.54143,0.57286,0.83286
2012-03-09,3873.0,2012-03-09,0.09857,0.11214,0.30214,0.40143,0.54179,0.5725,0.8325
2012-03-10,3873.0,,0.09857,0.11214,0.30214,0.40143,0.54179,0.5725,0.8325
2012-03-11,3873.0,,0.09857,0.11214,0.30214,0.40143,0.54179,0.5725,0.8325
2012-03-12,3874.0,2012-03-12,0.09786,0.11321,0.3025,0.40143,0.54179,0.57893,0.84
2012-03-13,3875.0,2012-03-13,0.09857,0.1125,0.30143,0.40143,0.54179,0.58071,0.84071
2012-03-14,3876.0,2012-03-14,0.09857,0.11107,0.30214,0.40143,0.54143,0.58214,0.84143
2012-03-15,3877.0,2012-03-15,0.09821,0.11,0.30214,0.40143,0.5425,0.58179,0.84107
2012-03-16,3878.0,2012-03-16,0.09786,0.11,0.30214,0.40214,0.5425,0.58179,0.84143
2012-03-17,3878.0,,0.09786,0.11,0.30214,0.40214,0.5425,0.58179,0.84143
2012-03-18,3878.0,,0.09786,0.11,0.30214,0.40214,0.5425,0.58179,0.84143
2012-03-19,3879.0,2012-03-19,0.09786,0.11,0.30214,0.40214,0.54214,0.58107,0.84179
2012-03-20,3880.0,2012-03-20,0.09714,0.10929,0.30214,0.4025,0.5425,0.58107,0.84179
2012-03-21,3881.0,2012-03-21,0.0975,0.10857,0.30214,0.40214,0.54964,0.58714,0.84857
2012-03-22,3882.0,2012-03-22,0.09786,0.10929,0.3025,0.4025,0.55,0.58821,0.85
2012-03-23,3883.0,2012-03-23,0.09714,0.10786,0.30214,0.40214,0.55,0.58786,0.85
2012-03-24,3883.0,,0.09714,0.10786,0.30214,0.40214,0.55,0.58786,0.85
2012-03-25,3883.0,,0.09714,0.10786,0.30214,0.40214,0.55,0.58786,0.85
2012-03-26,3884.0,2012-03-26,0.09786,0.11,0.30214,0.4025,0.55,0.58857,0.85071
2012-03-27,3885.0,2012-03-27,0.09821,0.11,0.30143,0.40214,0.55071,0.58786,0.84429
2012-03-28,3886.0,2012-03-28,0.09821,0.11,0.30143,0.4025,0.55143,0.58929,0.8425
2012-03-29,3887.0,2012-03-29,0.09857,0.11,0.30143,0.40214,0.55179,0.59,0.84393
2012-03-30,3888.0,2012-03-30,0.09857,0.11,0.30143,0.40214,0.55143,0.59071,0.84393
2012-03-31,3888.0,,0.09857,0.11,0.30143,0.40214,0.55143,0.59071,0.84393
2012-04-01,3888.0,,0.09857,0.11,0.30143,0.40214,0.55143,0.59071,0.84393
2012-04-02,3889.0,2012-04-02,0.09786,0.11,0.30143,0.40214,0.55143,0.59179,0.84321
2012-04-03,3890.0,2012-04-03,0.09786,0.11,0.30214,0.40214,0.55143,0.59143,0.84214
2012-04-04,3890.0,,0.09786,0.11,0.30214,0.40214,0.55143,0.59143,0.84214
2012-04-05,3891.0,2012-04-05,0.09857,0.11,0.30214,0.40214,0.55143,0.59786,0.84929
2012-04-06,3891.0,,0.09857,0.11,0.30214,0.40214,0.55143,0.59786,0.84929
2012-04-07,3891.0,,0.09857,0.11,0.30214,0.40214,0.55143,0.59786,0.84929
2012-04-08,3891.0,,0.09857,0.11,0.30214,0.40214,0.55143,0.59786,0.84929
2012-04-09,3891.0,,0.09857,0.11,0.30214,0.40214,0.55143,0.59786,0.84929
2012-04-10,3892.0,2012-04-10,0.09929,0.11,0.3025,0.4025,0.55964,0.60786,0.85857
2012-04-11,3893.0,2012-04-11,0.09929,0.11,0.3025,0.4025,0.56071,0.60929,0.86
2012-04-12,3894.0,2012-04-12,0.09929,0.11,0.3025,0.4025,0.56143,0.60929,0.86143
2012-04-13,3895.0,2012-04-13,0.09929,0.11,0.3025,0.4025,0.56179,0.60929,0.86107
2012-04-14,3895.0,,0.09929,0.11,0.3025,0.4025,0.56179,0.60929,0.86107
2012-04-15,3895.0,,0.09929,0.11,0.3025,0.4025,0.56179,0.60929,0.86107
2012-04-16,3896.0,2012-04-16,0.09857,0.11,0.3025,0.4025,0.56179,0.61071,0.86107
2012-04-17,3897.0,2012-04-17,0.09929,0.11,0.30286,0.40214,0.56143,0.61071,0.86107
2012-04-18,3898.0,2012-04-18,0.09929,0.11,0.30321,0.40321,0.5625,0.6125,0.86179
2012-04-19,3899.0,2012-04-19,0.09857,0.11,0.3025,0.4025,0.56161,0.6125,0.86107
2012-04-20,3900.0,2012-04-20,0.09857,0.11,0.3025,0.4025,0.56179,0.6125,0.86107
2012-04-21,3900.0,,0.09857,0.11,0.3025,0.4025,0.56179,0.6125,0.86107
2012-04-22,3900.0,,0.09857,0.11,0.3025,0.4025,0.56179,0.6125,0.86107
2012-04-23,3901.0,2012-04-23,0.09786,0.11,0.30214,0.4025,0.56179,0.6125,0.86107
2012-04-24,3902.0,2012-04-24,0.09857,0.11,0.3025,0.4025,0.56179,0.61179,0.86107
2012-04-25,3903.0,2012-04-25,0.09929,0.11,0.3025,0.4025,0.56179,0.61179,0.86107
2012-04-26,3904.0,2012-04-26,0.09929,0.11,0.3025,0.40214,0.56179,0.61179,0.86179
2012-04-27,3905.0,2012-04-27,0.09786,0.11,0.30304,0.40321,0.5625,0.61321,0.8625
2012-04-28,3905.0,,0.09786,0.11,0.30304,0.40321,0.5625,0.61321,0.8625
2012-04-29,3905.0,,0.09786,0.11,0.30304,0.40321,0.5625,0.61321,0.8625
2012-04-30,3906.0,2012-04-30,0.09929,0.11,0.30321,0.40321,0.56179,0.61179,0.86179
2012-05-01,3906.0,,0.09929,0.11,0.30321,0.40321,0.56179,0.61179,0.86179
2012-05-02,3907.0,2012-05-02,0.09857,0.11,0.30321,0.40321,0.5625,0.61321,0.8625
2012-05-03,3908.0,2012-05-03,0.13929,0.14571,0.30321,0.40321,0.5625,0.6125,0.8625
2012-05-04,3909.0,2012-05-04,0.145,0.14929,0.30357,0.40321,0.5625,0.61321,0.8625
2012-05-05,3909.0,,0.145,0.14929,0.30357,0.40321,0.5625,0.61321,0.8625
2012-05-06,3909.0,,0.145,0.14929,0.30357,0.40321,0.5625,0.61321,0.8625
2012-05-07,3910.0,2012-05-07,0.145,0.14857,0.30214,0.40214,0.56143,0.61143,0.86143
2012-05-08,3911.0,2012-05-08,0.12071,0.14857,0.30214,0.4025,0.56179,0.61179,0.86179
2012-05-09,3912.0,2012-05-09,0.11857,0.14786,0.3025,0.4025,0.56179,0.61893,0.86964
2012-05-10,3913.0,2012-05-10,0.11714,0.14786,0.3025,0.4025,0.56143,0.62714,0.87786
2012-05-11,3914.0,2012-05-11,0.11786,0.14786,0.3025,0.4025,0.56179,0.62821,0.87893
2012-05-12,3914.0,,0.11786,0.14786,0.3025,0.4025,0.56179,0.62821,0.87893
2012-05-13,3914.0,,0.11786,0.14786,0.3025,0.4025,0.56179,0.62821,0.87893
2012-05-14,3915.0,2012-05-14,0.1,0.13214,0.3025,0.4025,0.57,0.63857,0.88786
2012-05-15,3916.0,2012-05-15,0.09929,0.13036,0.30286,0.40286,0.57857,0.64857,0.89786
2012-05-16,3917.0,2012-05-16,0.09857,0.13,0.30286,0.40286,0.58,0.64929,0.89929
2012-05-17,3918.0,2012-05-17,0.09857,0.13,0.30286,0.4025,0.58,0.64179,0.89107
2012-05-18,3919.0,2012-05-18,0.09857,0.13,0.30214,0.4025,0.58,0.64107,0.89179
2012-05-19,3919.0,,0.09857,0.13,0.30214,0.4025,0.58,0.64107,0.89179
2012-05-20,3919.0,,0.09857,0.13,0.30214,0.4025,0.58,0.64107,0.89179
2012-05-21,3920.0,2012-05-21,0.09857,0.13,0.30286,0.40286,0.58,0.64071,0.89143
2012-05-22,3921.0,2012-05-22,0.09857,0.13,0.3025,0.40214,0.57286,0.63286,0.87643
2012-05-23,3922.0,2012-05-23,0.09929,0.13,0.3025,0.40286,0.57179,0.63821,0.88071
2012-05-24,3923.0,2012-05-24,0.09929,0.13,0.30357,0.40286,0.57214,0.64,0.88143
2012-05-25,3924.0,2012-05-25,0.09929,0.13,0.30286,0.40286,0.57179,0.64071,0.88214
2012-05-26,3924.0,,0.09929,0.13,0.30286,0.40286,0.57179,0.64071,0.88214
2012-05-27,3924.0,,0.09929,0.13,0.30286,0.40286,0.57179,0.64071,0.88214
2012-05-28,3925.0,2012-05-28,0.09929,0.13,0.3025,0.40286,0.57179,0.64071,0.8825
2012-05-29,3926.0,2012-05-29,0.09929,0.13,0.30286,0.40357,0.57179,0.64143,0.8825
2012-05-30,3927.0,2012-05-30,0.09929,0.13143,0.30286,0.40357,0.57179,0.64107,0.88179
2012-05-31,3928.0,2012-05-31,0.09929,0.13,0.30286,0.40286,0.5725,0.64071,0.88179
2012-06-01,3929.0,2012-06-01,0.09929,0.13,0.3025,0.40286,0.57179,0.64143,0.88179
2012-06-02,3929.0,,0.09929,0.13,0.3025,0.40286,0.57179,0.64143,0.88179
2012-06-03,3929.0,,0.09929,0.13,0.3025,0.40286,0.57179,0.64143,0.88179
2012-06-04,3930.0,2012-06-04,0.09929,0.13,0.3025,0.4025,0.57143,0.64929,0.88929
2012-06-05,3931.0,2012-06-05,0.09929,0.13,0.3025,0.4025,0.57143,0.65,0.89
2012-06-06,3932.0,2012-06-06,0.09786,0.13,0.3025,0.4025,0.57143,0.65,0.89071
2012-06-07,3933.0,2012-06-07,0.09929,0.13,0.3025,0.4025,0.57143,0.65071,0.89071
2012-06-08,3934.0,2012-06-08,0.09857,0.13,0.3025,0.4025,0.57143,0.65071,0.89071
2012-06-09,3934.0,,0.09857,0.13,0.3025,0.4025,0.57143,0.65071,0.89071
2012-06-10,3934.0,,0.09857,0.13,0.3025,0.4025,0.57143,0.65071,0.89071
2012-06-11,3935.0,2012-06-11,0.09929,0.13,0.3025,0.4025,0.57143,0.65071,0.89071
2012-06-12,3936.0,2012-06-12,0.09929,0.13,0.3025,0.4025,0.57143,0.65071,0.89071
2012-06-13,3937.0,2012-06-13,0.09857,0.13,0.3025,0.4025,0.57143,0.65071,0.89071
2012-06-14,3938.0,2012-06-14,0.09929,0.13,0.3025,0.4025,0.57143,0.65071,0.89143
2012-06-15,3939.0,2012-06-15,0.09857,0.13,0.30214,0.40214,0.57143,0.65071,0.89071
2012-06-16,3939.0,,0.09857,0.13,0.30214,0.40214,0.57143,0.65071,0.89071
2012-06-17,3939.0,,0.09857,0.13,0.30214,0.40214,0.57143,0.65071,0.89071
2012-06-18,3940.0,2012-06-18,0.09929,0.13,0.3025,0.4025,0.57143,0.65071,0.89143
2012-06-19,3941.0,2012-06-19,0.09929,0.13,0.3025,0.4025,0.57157,0.65071,0.89179
2012-06-20,3942.0,2012-06-20,0.09929,0.13,0.3025,0.40286,0.57143,0.65143,0.89179
2012-06-21,3943.0,2012-06-21,0.09929,0.13,0.30286,0.40286,0.57179,0.65143,0.89179
2012-06-22,3944.0,2012-06-22,0.09857,0.13,0.30286,0.40286,0.57179,0.65179,0.8925
2012-06-23,3944.0,,0.09857,0.13,0.30286,0.40286,0.57179,0.65179,0.8925
2012-06-24,3944.0,,0.09857,0.13,0.30286,0.40286,0.57179,0.65179,0.8925
2012-06-25,3945.0,2012-06-25,0.09929,0.13,0.30286,0.40286,0.56464,0.64464,0.88429
2012-06-26,3946.0,2012-06-26,0.09929,0.13,0.30286,0.40286,0.5625,0.64321,0.8825
2012-06-27,3947.0,2012-06-27,0.09929,0.13,0.30286,0.40286,0.56179,0.64179,0.88179
2012-06-28,3948.0,2012-06-28,0.09857,0.13,0.3025,0.40286,0.56179,0.64143,0.88143
2012-06-29,3949.0,2012-06-29,0.09929,0.13,0.30286,0.40321,0.57,0.65,0.88964
2012-06-30,3949.0,,0.09929,0.13,0.30286,0.40321,0.57,0.65,0.88964
2012-07-01,3949.0,,0.09929,0.13,0.30286,0.40321,0.57,0.65,0.88964
2012-07-02,3949.0,,0.09929,0.13,0.30286,0.40321,0.57,0.65,0.88964
2012-07-03,3950.0,2012-07-03,0.09857,0.13071,0.3025,0.4025,0.57,0.65,0.88929
2012-07-04,3951.0,2012-07-04,0.09929,0.13214,0.30321,0.40321,0.57143,0.65071,0.89071
2012-07-05,3952.0,2012-07-05,0.09929,0.13286,0.30357,0.40357,0.57157,0.65071,0.89071
2012-07-06,3953.0,2012-07-06,0.11357,0.14643,0.30286,0.40286,0.57143,0.65071,0.89071
2012-07-07,3953.0,,0.11357,0.14643,0.30286,0.40286,0.57143,0.65071,0.89071
2012-07-08,3953.0,,0.11357,0.14643,0.30286,0.40286,0.57143,0.65071,0.89071
2012-07-09,3954.0,2012-07-09,0.11857,0.15,0.30286,0.40286,0.57179,0.65071,0.89071
2012-07-10,3955.0,2012-07-10,0.11714,0.15071,0.30286,0.40286,0.57179,0.65071,0.89
2012-07-11,3956.0,2012-07-11,0.11714,0.15071,0.30286,0.40286,0.57179,0.65071,0.89
2012-07-12,3957.0,2012-07-12,0.11857,0.15,0.30179,0.40286,0.57179,0.65071,0.89
2012-07-13,3958.0,2012-07-13,0.11643,0.15,0.30214,0.40286,0.57143,0.65071,0.89
2012-07-14,3958.0,,0.11643,0.15,0.30214,0.40286,0.57143,0.65071,0.89
2012-07-15,3958.0,,0.11643,0.15,0.30214,0.40286,0.57143,0.65071,0.89
2012-07-16,3959.0,2012-07-16,0.11571,0.15,0.30179,0.4025,0.57179,0.65071,0.89
2012-07-17,3960.0,2012-07-17,0.11429,0.15,0.30179,0.4025,0.57143,0.65071,0.89
2012-07-18,3961.0,2012-07-18,0.10071,0.135,0.30179,0.40193,0.57071,0.65071,0.89
2012-07-19,3962.0,2012-07-19,0.09929,0.13107,0.30179,0.40214,0.57071,0.64357,0.88286
2012-07-20,3963.0,2012-07-20,0.09786,0.13071,0.30179,0.40179,0.57071,0.64107,0.88107
2012-07-21,3963.0,,0.09786,0.13071,0.30179,0.40179,0.57071,0.64107,0.88107
2012-07-22,3963.0,,0.09786,0.13071,0.30179,0.40179,0.57071,0.64107,0.88107
2012-07-23,3964.0,2012-07-23,0.09857,0.13071,0.30179,0.40179,0.57071,0.64071,0.88107
2012-07-24,3965.0,2012-07-24,0.09857,0.13071,0.30179,0.40179,0.57071,0.64071,0.88071
2012-07-25,3966.0,2012-07-25,0.09857,0.13143,0.30179,0.40179,0.56071,0.63143,0.87143
2012-07-26,3967.0,2012-07-26,0.09786,0.13071,0.3025,0.4025,0.56071,0.63071,0.87071
2012-07-27,3968.0,2012-07-27,0.09786,0.13,0.30214,0.40214,0.56071,0.63071,0.87143
2012-07-28,3968.0,,0.09786,0.13,0.30214,0.40214,0.56071,0.63071,0.87143
2012-07-29,3968.0,,0.09786,0.13,0.30214,0.40214,0.56071,0.63071,0.87143
2012-07-30,3969.0,2012-07-30,0.09857,0.13,0.30214,0.40214,0.56071,0.63143,0.87071
2012-07-31,3970.0,2012-07-31,0.09786,0.13,0.30107,0.40214,0.56071,0.63071,0.87143
2012-08-01,3971.0,2012-08-01,0.09857,0.13071,0.30143,0.40179,0.56071,0.63143,0.87036
2012-08-02,3972.0,2012-08-02,0.09857,0.13071,0.30143,0.40143,0.56071,0.63071,0.87071
2012-08-03,3973.0,2012-08-03,0.09857,0.13071,0.30143,0.40143,0.56071,0.63,0.87071
2012-08-04,3973.0,,0.09857,0.13071,0.30143,0.40143,0.56071,0.63,0.87071
2012-08-05,3973.0,,0.09857,0.13071,0.30143,0.40143,0.56071,0.63,0.87071
2012-08-06,3974.0,2012-08-06,0.09857,0.13071,0.30143,0.40143,0.56071,0.63,0.87071
2012-08-07,3975.0,2012-08-07,0.09857,0.13071,0.30071,0.40071,0.56,0.63,0.87
2012-08-08,3976.0,2012-08-08,0.09786,0.13,0.30071,0.40071,0.56,0.63,0.87
2012-08-09,3977.0,2012-08-09,0.09929,0.13,0.30143,0.40143,0.56,0.63,0.87071
2012-08-10,3978.0,2012-08-10,0.09929,0.13,0.30071,0.40071,0.56,0.63786,0.87786
2012-08-11,3978.0,,0.09929,0.13,0.30071,0.40071,0.56,0.63786,0.87786
2012-08-12,3978.0,,0.09929,0.13,0.30071,0.40071,0.56,0.63786,0.87786
2012-08-13,3979.0,2012-08-13,0.09857,0.13,0.30071,0.40071,0.56,0.63929,0.87929
2012-08-14,3980.0,2012-08-14,0.09857,0.13,0.30071,0.40071,0.56,0.63929,0.87929
2012-08-15,3981.0,2012-08-15,0.09857,0.13,0.30071,0.40071,0.56,0.63929,0.87929
2012-08-16,3982.0,2012-08-16,0.09857,0.13,0.30071,0.40071,0.56,0.63929,0.87929
2012-08-17,3983.0,2012-08-17,0.09857,0.13,0.3,0.40071,0.56,0.63929,0.87929
2012-08-18,3983.0,,0.09857,0.13,0.3,0.40071,0.56,0.63929,0.87929
2012-08-19,3983.0,,0.09857,0.13,0.3,0.40071,0.56,0.63929,0.87929
2012-08-20,3984.0,2012-08-20,0.09857,0.13,0.3,0.40071,0.56,0.63929,0.87929
2012-08-21,3985.0,2012-08-21,0.09857,0.13,0.3,0.40071,0.56,0.63929,0.87929
