end_of_date,Unnamed: 0,cert_of_indebt,gov_notes_coins_circulation,aggr_balance_bf_disc_win,aggr_balance_af_disc_win,outstanding_efbn,ow_lb_bf_disc_win,ow_lb_af_disc_win,mb_bf_disc_win_total
2023-04-18,644.0,595995.0,13169.0,56261.0,56261.0,1212210.0,1154085.0,1154085.0,1877635.0
2023-04-19,643.0,595595.0,13169.0,56146.0,56146.0,1212266.0,1152528.0,1152528.0,1877176.0
2023-04-20,642.0,594965.0,13169.0,49230.0,49230.0,1212236.0,1153169.0,1153169.0,1869600.0
2023-04-21,641.0,598485.0,13172.0,49230.0,49230.0,1211790.0,1152234.0,1152234.0,1872677.0
2023-04-22,641.0,598485.0,13172.0,49230.0,49230.0,1211790.0,1152234.0,1152234.0,1872677.0
2023-04-23,641.0,598485.0,13172.0,49230.0,49230.0,1211790.0,1152234.0,1152234.0,1872677.0
2023-04-24,640.0,596785.0,13172.0,49230.0,49230.0,1212060.0,1152606.0,1152606.0,1871247.0
2023-04-25,639.0,595655.0,13173.0,49230.0,49230.0,1212132.0,1152893.0,1152893.0,1870190.0
2023-04-26,638.0,595165.0,13173.0,49079.0,49079.0,1212331.0,1155660.0,1155660.0,1869748.0
2023-04-27,637.0,597905.0,13173.0,49079.0,49719.0,1212441.0,1156164.0,1155519.0,1872598.0
2023-04-28,636.0,604595.0,13173.0,49079.0,49079.0,1212289.0,1155947.0,1155947.0,1879136.0
2023-04-29,636.0,604595.0,13173.0,49079.0,49079.0,1212289.0,1155947.0,1155947.0,1879136.0
2023-04-30,636.0,604595.0,13173.0,49079.0,49079.0,1212289.0,1155947.0,1155947.0,1879136.0
2023-05-01,636.0,604595.0,13173.0,49079.0,49079.0,1212289.0,1155947.0,1155947.0,1879136.0
2023-05-02,635.0,601365.0,13173.0,49079.0,49079.0,1212505.0,1156166.0,1156166.0,1876122.0
2023-05-03,634.0,600045.0,13173.0,49198.0,49198.0,1212544.0,1155879.0,1155879.0,1874960.0
2023-05-04,633.0,598645.0,13173.0,49198.0,49198.0,1212415.0,1155782.0,1155782.0,1873431.0
2023-05-05,632.0,602235.0,13171.0,44527.0,44527.0,1212437.0,1151087.0,1151087.0,1872370.0
2023-05-06,632.0,602235.0,13171.0,44527.0,44527.0,1212437.0,1151087.0,1151087.0,1872370.0
2023-05-07,632.0,602235.0,13171.0,44527.0,44527.0,1212437.0,1151087.0,1151087.0,1872370.0
