date,end_of_day,usd,gbp,jpy,cad,aud,sgd,twd,chf,cny,krw,thb,myr,dem,nlg,bef,frf,itl,eur,php,inr,idr,zar,special_drawing_rights,neeri_1983_trade_wgt,neeri_1983_import_wgt,neeri_1983_export_wgt,neeri_2000_trade_wgt,neeri_2000_import_wgt,neeri_2000_export_wgt,neeri_2010_trade_wgt,neeri_2010_import_wgt,neeri_2010_export_wgt,neeri_2020_trade_wgt,neeri_2020_import_wgt,neeri_2020_export_wgt
2001-02-08,2001-02-08,7.799,11.336,0.067115,5.1715,4.2345,4.468,0.24,4.7095,0.9425,0.0061715,0.18335,2.04,3.6955,3.279,0.1795,1.102,0.003732,,,,,,10.08504288,136.7,128.4,146.0,,,,,,,,,
2001-02-09,2001-02-09,7.799,11.272,0.066885,5.1715,4.19,4.4695,0.24,4.6725,0.9425,0.0061885,0.1831,2.04,3.6645,3.2525,0.1775,1.093,0.0037015,,,,,,10.06944488,136.9,128.6,146.2,,,,,,,,,
2001-02-10,2001-02-10,7.798,11.2795,0.06647,5.161,4.197,4.466,0.24,4.694,0.9425,0.006161,0.18335,2.04,3.696,3.28,0.179,1.102,0.003733,,,,,,,136.9,128.7,146.1,,,,,,,,,
2001-02-12,2001-02-12,7.799,11.3125,0.06621,5.1655,4.204,4.463,0.24,4.7195,0.9425,0.0061785,0.1831,2.04,3.7035,3.287,0.1795,1.104,0.003741,,,,,,10.08660268,136.9,128.7,146.1,,,,,,,,,
2001-02-13,2001-02-13,7.799,11.32,0.066565,5.1265,4.1935,4.4695,0.24,4.7055,0.943,0.006211,0.1836,2.04,3.703,3.2865,0.1795,1.104,0.00374,,,,,,10.09689736,136.8,128.5,146.0,,,,,,,,,
2001-02-14,2001-02-14,7.799,11.3295,0.066875,5.1255,4.1445,4.472,0.24,4.6675,0.943,0.00623,0.1842,2.04,3.6645,3.2525,0.1775,1.093,0.0037015,,,,,,10.08067544,136.8,128.5,146.2,,,,,,,,,
2001-02-15,2001-02-15,7.799,11.3765,0.067035,5.1065,4.1155,4.4695,0.24,4.67,0.943,0.0062505,0.1838,2.04,3.6645,3.2525,0.1775,1.093,0.0037015,,,,,,10.03676707,136.8,128.4,146.1,,,,,,,,,
2001-02-16,2001-02-16,7.799,11.3415,0.067445,5.0845,4.1345,4.473,0.24,4.6285,0.943,0.006278,0.1836,2.04,3.6315,3.223,0.176,1.083,0.003668,,,,,,10.07287644,136.8,128.3,146.3,,,,,,,,,
2001-02-17,2001-02-17,7.798,11.2945,0.06737,5.072,4.128,4.484,0.24,4.65,0.943,0.0062605,0.1836,2.04,3.646,3.236,0.177,1.087,0.003683,,,,,,,136.8,128.4,146.2,,,,,,,,,
2001-02-19,2001-02-19,7.799,11.3005,0.067335,5.0675,4.1185,4.49,0.24,4.6465,0.943,0.0062505,0.1834,2.04,3.6455,3.2355,0.1765,1.087,0.003682,,,,,,10.09783324,136.8,128.4,146.3,,,,,,,,,
2001-02-20,2001-02-20,7.799,11.2815,0.067315,5.0865,4.126,4.4845,0.24,4.6655,0.943,0.0062975,0.1825,2.04,3.6685,3.256,0.178,1.094,0.0037055,,,,,,10.03590918,136.7,128.3,146.1,,,,,,,,,
2001-02-21,2001-02-21,7.799,11.2695,0.067225,5.0665,4.0915,4.4745,0.24,4.6155,0.943,0.006301,0.1816,2.04,3.62,3.2125,0.1755,1.079,0.0036565,,,,,,10.05275502,137.0,128.5,146.4,,,,,,,,,
2001-02-22,2001-02-22,7.799,11.254,0.067135,5.073,4.0965,4.473,0.24,4.623,0.943,0.0062785,0.1819,2.04,3.6205,3.2135,0.1755,1.0795,0.003657,,,,,,10.02764224,137.0,128.6,146.5,,,,,,,,,
2001-02-23,2001-02-23,7.799,11.2795,0.066805,5.0695,4.073,4.4695,0.24,4.608,0.943,0.0062535,0.181,2.04,3.609,3.203,0.175,1.076,0.003645,,,,,,10.01851741,137.2,128.8,146.6,,,,,,,,,
2001-02-24,2001-02-24,7.798,11.3485,0.06727,5.0795,4.1115,4.47,0.24,4.6555,0.943,0.0062505,0.1814,2.04,3.661,3.2495,0.1775,1.0915,0.003698,,,,,,,136.8,128.4,146.2,,,,,,,,,
2001-02-26,2001-02-26,7.799,11.3535,0.067115,5.0775,4.1095,4.4705,0.24,4.663,0.943,0.006253,0.1814,2.04,3.659,3.2475,0.1775,1.091,0.003696,,,,,,10.03910677,136.8,128.4,146.2,,,,,,,,,
2001-02-27,2001-02-27,7.799,11.2735,0.067235,5.1065,4.0825,4.4755,0.24,4.6295,0.943,0.0062615,0.1819,2.04,3.64,3.2305,0.1765,1.085,0.0036765,,,,,,10.05946216,136.9,128.5,146.3,,,,,,,,,
2001-02-28,2001-02-28,7.799,11.2575,0.067075,5.1055,4.0965,4.4785,0.24,4.663,0.943,0.0062475,0.1816,2.04,3.6665,3.254,0.1775,1.093,0.0037015,,,,,,10.08005152,136.8,128.5,146.2,,,,,,,,,
2001-03-01,2001-03-01,7.799,11.2735,0.066555,5.073,4.1095,4.472,0.24,4.6745,0.943,0.0062365,0.1812,2.04,3.681,3.267,0.1785,1.098,0.0037185,,,,,,10.08902037,136.9,128.6,146.2,,,,,,,,,
2001-03-02,2001-03-02,7.799,11.3475,0.066205,5.0465,4.1045,4.464,0.24,4.7195,0.943,0.0061755,0.18,2.04,3.7065,3.2895,0.1795,1.105,0.003744,,,,,,10.11787667,137.0,128.8,146.2,,,,,,,,,
2001-03-03,2001-03-03,7.798,11.4325,0.06576,5.054,4.123,4.4585,0.24,4.731,0.943,0.006137,0.17995,2.04,3.724,3.305,0.1805,1.1105,0.0037615,,,,,,,137.0,128.9,146.1,,,,,,,,,
2001-03-05,2001-03-05,7.799,11.4725,0.06545,5.0475,4.0915,4.449,0.24,4.7325,0.943,0.006121,0.17935,2.04,3.726,3.307,0.1805,1.111,0.003764,,,,,,10.08870841,137.1,129.1,146.2,,,,,,,,,
2001-03-06,2001-03-06,7.799,11.434,0.06567,5.0535,4.0695,4.444,0.24,4.7155,0.943,0.0061645,0.17975,2.04,3.705,3.2885,0.1795,1.105,0.003743,,,,,,10.08839645,137.1,129.0,146.2,,,,,,,,,
2001-03-07,2001-03-07,7.799,11.4645,0.065265,5.0665,4.0165,4.44,0.24,4.7305,0.943,0.0061275,0.1791,2.04,3.725,3.306,0.1805,1.111,0.003763,,,,,,10.08761655,137.2,129.2,146.2,,,,,,,,,
2001-03-08,2001-03-08,7.799,11.3905,0.064905,5.0295,3.9735,4.434,0.24,4.7095,0.943,0.006118,0.1783,2.04,3.7045,3.2875,0.1795,1.1045,0.003742,,,,,,10.09120409,137.5,129.5,146.5,,,,,,,,,
2001-03-09,2001-03-09,7.799,11.463,0.065375,5.049,3.9945,4.44,0.24,4.7165,0.943,0.006147,0.1793,2.04,3.718,3.2995,0.1805,1.1085,0.0037555,,,,,,10.1028246,137.2,129.1,146.3,,,,,,,,,
2001-03-10,2001-03-10,7.799,11.4575,0.06525,5.041,3.995,4.4465,0.24,4.72,0.943,0.0061275,0.1791,2.04,3.724,3.3055,0.1805,1.1105,0.003762,,,,,,,137.2,129.2,146.3,,,,,,,,,
2001-03-12,2001-03-12,7.799,11.437,0.064755,5.0445,3.9735,4.429,0.24,4.7205,0.943,0.006097,0.1785,2.04,3.723,3.3045,0.1805,1.11,0.003761,,,,,,10.06648126,137.5,129.5,146.4,,,,,,,,,
2001-03-13,2001-03-13,7.799,11.412,0.064935,5.0285,3.9525,4.435,0.24,4.7035,0.943,0.006101,0.1787,2.04,3.6985,3.2825,0.1795,1.103,0.003736,,,,,,10.04394215,137.5,129.5,146.5,,,,,,,,,
2001-03-14,2001-03-14,7.799,11.3015,0.064925,5.0545,3.9255,4.431,0.24,4.6325,0.943,0.006106,0.1793,2.04,3.6465,3.2365,0.1765,1.087,0.0036835,,,,,,10.0271743,137.8,129.7,146.9,,,,,,,,,
2001-03-15,2001-03-15,7.799,11.2695,0.064595,5.0105,3.8655,4.416,0.24,4.608,0.943,0.0060725,0.1781,2.04,3.6245,3.217,0.1755,1.081,0.003661,,,,,,9.96969567,138.1,130.0,147.2,,,,,,,,,
2001-03-16,2001-03-16,7.799,11.2095,0.063665,5.0025,3.853,4.399,0.24,4.5535,0.943,0.0060475,0.1775,2.04,3.578,3.1755,0.1735,1.067,0.003614,,,,,,9.9070697,138.6,130.6,147.6,,,,,,,,,
2001-03-17,2001-03-17,7.798,11.183,0.06352,4.98,3.869,4.392,0.24,4.563,0.943,0.006028,0.17745,2.04,3.5805,3.1775,0.1735,1.0675,0.0036165,,,,,,,138.7,130.7,147.7,,,,,,,,,
2001-03-19,2001-03-19,7.799,11.1395,0.063215,4.9815,3.9015,4.409,0.238,4.5515,0.943,0.006003,0.1775,2.04,3.566,3.165,0.173,1.063,0.003602,,,,,,9.92851695,139.0,131.0,147.8,,,,,,,,,
2001-03-20,2001-03-20,7.799,11.1385,0.063595,4.9915,3.9185,4.406,0.238,4.5845,0.943,0.006017,0.1777,2.04,3.5955,3.191,0.1745,1.072,0.003632,,,,,,9.92726911,138.7,130.8,147.6,,,,,,,,,
2001-03-21,2001-03-21,7.799,11.207,0.06337,4.9825,3.9175,4.3925,0.238,4.616,0.943,0.0059965,0.1771,2.04,3.6265,3.2185,0.1755,1.081,0.003663,,,,,,9.90324819,138.7,130.8,147.5,,,,,,,,,
2001-03-22,2001-03-22,7.799,11.1565,0.063085,4.9535,3.8455,4.3765,0.238,4.5555,0.943,0.0059325,0.1761,2.04,3.5715,3.171,0.173,1.065,0.003609,,,,,,9.8704144,139.1,131.2,147.9,,,,,,,,,
2001-03-23,2001-03-23,7.798,11.113,0.06346,4.9805,3.8595,4.375,0.238,4.536,0.943,0.005955,0.17645,2.04,3.5515,3.152,0.1725,1.059,0.0035875,,,,,,9.895662,139.1,131.1,148.0,,,,,,,,,
2001-03-24,2001-03-24,7.798,11.1175,0.063475,4.987,3.875,4.37,0.238,4.533,0.943,0.005977,0.17625,2.04,3.5465,3.1475,0.172,1.0575,0.003582,,,,,,,139.1,131.1,148.0,,,,,,,,,
2001-03-26,2001-03-26,7.798,11.1735,0.063395,4.991,3.8425,4.361,0.238,4.548,0.943,0.0059455,0.17605,2.04,3.5635,3.163,0.1725,1.0625,0.0035995,,,,,,9.89394644,139.1,131.1,147.9,,,,,,,,,
2001-03-27,2001-03-27,7.798,11.2015,0.063695,5.01,3.8935,4.356,0.238,4.5495,0.943,0.005957,0.1762,2.04,3.569,3.1675,0.173,1.064,0.003605,,,,,,9.90681314,138.9,131.0,147.8,,,,,,,,,
2001-03-28,2001-03-28,7.798,11.1775,0.063825,4.968,3.8915,4.349,0.238,4.5455,0.943,0.0059795,0.1758,2.04,3.5585,3.158,0.1725,1.061,0.003594,,,,,,9.88817592,138.9,130.9,147.9,,,,,,,,,
2001-03-29,2001-03-29,7.798,11.2025,0.06342,4.984,3.8485,4.337,0.238,4.5175,0.943,0.005923,0.17445,2.04,3.5325,3.135,0.1715,1.053,0.003568,,,,,,9.87897428,139.2,131.3,148.1,,,,,,,,,
2001-03-30,2001-03-30,7.798,11.1325,0.062585,4.959,3.8325,4.3285,0.238,4.5075,0.943,0.005878,0.1737,2.04,3.516,3.12,0.1705,1.048,0.003551,,,,,,9.8305487,139.7,131.8,148.4,,,,,,,,,
2001-03-31,2001-03-31,7.797,11.0645,0.06184,4.952,3.8,4.322,0.238,4.473,0.943,0.0058425,0.17325,2.04,3.494,3.101,0.169,1.042,0.0035295,,,,,,,140.1,132.3,148.8,,,,,,,,,
2001-04-02,2001-04-02,7.798,11.049,0.061775,4.943,3.7895,4.301,0.238,4.4825,0.943,0.0057815,0.1727,2.04,3.494,3.101,0.1695,1.042,0.003533,,,,,,9.8024759,140.2,132.4,148.9,,,,,,,,,
2001-04-03,2001-04-03,7.796,11.0825,0.061985,4.942,3.7845,4.306,0.238,4.5165,0.943,0.005804,0.17265,2.04,3.5295,3.1325,0.171,1.052,0.003565,,,,,,9.82459716,139.9,132.2,148.6,,,,,,,,,
2001-04-04,2001-04-04,7.796,11.1645,0.061815,4.953,3.7845,4.2965,0.238,4.5665,0.943,0.005723,0.1717,2.04,3.567,3.166,0.173,1.0635,0.003603,,,,,,9.88088428,139.9,132.2,148.4,,,,,,,,,
2001-04-06,2001-04-06,7.797,11.1385,0.062185,4.965,3.8485,4.292,0.238,4.5875,0.943,0.0057945,0.17065,2.04,3.584,3.181,0.1735,1.0685,0.00362,,,,,,9.88948089,139.6,131.9,148.2,,,,,,,,,
2001-04-07,2001-04-07,7.796,11.227,0.06292,4.984,3.8805,4.301,0.238,4.608,0.943,0.005825,0.1713,2.04,3.6055,3.2,0.175,1.075,0.003642,,,,,,,139.2,131.4,147.9,,,,,,,,,
2001-04-09,2001-04-09,7.797,11.2425,0.062465,4.987,3.8695,4.297,0.238,4.5915,0.943,0.005806,0.1706,2.04,3.591,3.187,0.174,1.071,0.003627,,,,,,9.9068682,139.4,131.7,148.0,,,,,,,,,
2001-04-10,2001-04-10,7.798,11.2595,0.062675,4.991,3.8545,4.299,0.238,4.5825,0.943,0.0058385,0.1712,2.04,3.5785,3.176,0.1735,1.067,0.0036145,,,,,,9.8972216,139.4,131.6,148.1,,,,,,,,,
2001-04-11,2001-04-11,7.798,11.1815,0.062875,5.015,3.8905,4.325,0.238,4.5555,0.943,0.005912,0.1719,2.04,3.5525,3.153,0.172,1.059,0.003588,,,,,,9.87156618,139.3,131.5,148.1,,,,,,,,,
2001-04-12,2001-04-12,7.798,11.1795,0.063385,4.99,3.9335,4.325,0.238,4.5585,0.943,0.005921,0.1717,2.04,3.5405,3.142,0.1715,1.056,0.003576,,,,,,9.86938274,139.2,131.3,148.1,,,,,,,,,
2001-04-17,2001-04-17,7.798,11.2295,0.063205,5.004,3.9745,4.318,0.238,4.5535,0.943,0.0058885,0.1715,2.04,3.5385,3.1405,0.1715,1.055,0.003574,,,,,,9.83959438,139.3,131.4,148.1,,,,,,,,,
2001-04-18,2001-04-18,7.798,11.148,0.06336,4.984,3.8905,4.3165,0.238,4.5005,0.943,0.0059455,0.1717,2.04,3.5125,3.1175,0.1705,1.047,0.003548,,,,,,9.84294752,139.4,131.4,148.3,,,,,,,,,
2001-04-19,2001-04-19,7.798,11.1405,0.063905,4.994,3.9255,4.332,0.238,4.5125,0.943,0.0059915,0.1727,2.04,3.5345,3.137,0.1715,1.054,0.00357,,,,,,9.88092378,139.0,131.0,148.0,,,,,,,,,
2001-04-20,2001-04-20,7.798,11.2885,0.06401,5.037,4.0135,4.313,0.238,4.5755,0.943,0.0059365,0.1715,2.04,3.594,3.19,0.1745,1.072,0.0036305,,,,,,9.93792716,138.7,130.8,147.6,,,,,,,,,
2001-04-21,2001-04-21,7.7995,11.263,0.06381,5.052,4.0075,4.302,0.238,4.599,0.943,0.005918,0.171,2.04,3.5985,3.194,0.1745,1.073,0.0036355,,,,,,,138.8,130.9,147.6,,,,,,,,,
2001-04-23,2001-04-23,7.798,11.2475,0.063775,5.042,3.9435,4.307,0.238,4.6055,0.943,0.0059455,0.1713,2.04,3.602,3.197,0.1745,1.074,0.0036385,,,,,,9.93800514,138.8,130.9,147.6,,,,,,,,,
2001-04-24,2001-04-24,7.798,11.2415,0.06427,5.038,3.9535,4.3095,0.238,4.5925,0.943,0.0059565,0.1715,2.04,3.588,3.1845,0.174,1.07,0.0036245,,,,,,9.92778976,138.7,130.7,147.6,,,,,,,,,
2001-04-25,2001-04-25,7.798,11.1795,0.063825,5.047,3.9415,4.301,0.238,4.5455,0.943,0.0059645,0.1713,2.04,3.5585,3.158,0.1725,1.061,0.003594,,,,,,9.9081388,139.0,131.0,147.9,,,,,,,,,
2001-04-26,2001-04-26,7.798,11.2305,0.06372,5.036,3.9395,4.2845,0.238,4.5665,0.943,0.0059455,0.1706,2.04,3.5765,3.174,0.1735,1.066,0.0036125,,,,,,9.92506046,139.0,131.1,147.8,,,,,,,,,
2001-04-27,2001-04-27,7.798,11.226,0.0629,5.055,3.9865,4.287,0.238,4.5745,0.943,0.0058905,0.1708,2.04,3.5955,3.191,0.174,1.072,0.003632,,,,,,9.92326692,139.1,131.4,147.8,,,,,,,,,
2001-04-28,2001-04-28,7.798,11.23,0.06289,5.061,3.967,4.288,0.238,4.5195,0.943,0.0058865,0.1708,2.04,3.5525,3.153,0.172,1.059,0.003588,,,,,,,139.3,131.5,148.1,,,,,,,,,
2001-05-02,2001-05-02,7.798,11.1715,0.06401,5.09,4.0435,4.2915,0.238,4.5125,0.943,0.0059815,0.1715,2.04,3.554,3.153,0.172,1.059,0.003588,,,,,,9.89636382,138.9,130.9,147.8,,,,,,,,,
2001-05-03,2001-05-03,7.798,11.2025,0.06414,5.087,4.0665,4.288,0.238,4.5325,0.943,0.006026,0.1719,2.04,3.5765,3.174,0.1735,1.066,0.0036125,,,,,,9.89753352,138.7,130.7,147.6,,,,,,,,,
2001-05-04,2001-05-04,7.798,11.1975,0.06438,5.09,4.0415,4.28,0.238,4.5125,0.943,0.006009,0.1713,2.04,3.5545,3.1545,0.1725,1.06,0.00359,,,,,,9.91055618,138.8,130.8,147.7,,,,,,,,,
2001-05-05,2001-05-05,7.797,11.2125,0.0643,5.08,4.042,4.2805,0.238,4.511,0.943,0.006008,0.17095,2.04,3.562,3.1615,0.173,1.062,0.003598,,,,,,,138.8,130.8,147.7,,,,,,,,,
2001-05-07,2001-05-07,7.798,11.2085,0.0643,5.085,4.0385,4.273,0.238,4.5085,0.943,0.005999,0.17095,2.04,3.5545,3.1545,0.1725,1.0595,0.00359,,,,,,9.91624872,138.8,130.8,147.8,,,,,,,,,
2001-05-08,2001-05-08,7.798,11.1985,0.06414,5.057,4.0385,4.2775,0.238,4.4905,0.945,0.006014,0.1713,2.04,3.537,3.1395,0.1715,1.055,0.003573,,,,,,9.8902034,138.8,130.8,147.8,,,,,,,,,
2001-05-09,2001-05-09,7.799,11.126,0.064165,5.053,4.0535,4.277,0.238,4.4795,0.9425,0.005985,0.1712,2.04,3.525,3.1285,0.171,1.051,0.0035605,,,,,,9.86823068,139.1,131.0,148.0,,,,,,,,,
2001-05-10,2001-05-10,7.798,11.1015,0.06375,5.067,4.0885,4.288,0.238,4.493,0.9425,0.0059665,0.1715,2.04,3.5385,3.1405,0.1715,1.055,0.003574,,,,,,9.87757064,139.1,131.1,148.0,,,,,,,,,
2001-05-11,2001-05-11,7.798,11.0935,0.06354,5.058,4.0805,4.3,0.238,4.4725,0.9425,0.0060005,0.1715,2.04,3.5125,3.1175,0.1705,1.047,0.003548,,,,,,9.83647518,139.2,131.2,148.2,,,,,,,,,
2001-05-12,2001-05-12,7.798,11.0705,0.063735,5.03,4.069,4.302,0.238,4.454,0.9425,0.0060095,0.1715,2.04,3.4905,3.098,0.169,1.041,0.003526,,,,,,,139.3,131.2,148.3,,,,,,,,,
2001-05-14,2001-05-14,7.799,11.0595,0.063575,5.034,4.0475,4.299,0.238,4.45,0.9425,0.00601,0.1714,2.04,3.4865,3.094,0.169,1.039,0.00352,,,,,,9.82635005,139.4,131.3,148.4,,,,,,,,,
2001-05-15,2001-05-15,7.798,11.0685,0.063255,5.023,4.0335,4.289,0.236,4.4545,0.9425,0.0059745,0.1712,2.04,3.49,3.097,0.169,1.0405,0.003525,,,,,,9.82789738,139.6,131.7,148.5,,,,,,,,,
2001-05-16,2001-05-16,7.798,11.1075,0.06295,5.046,4.067,4.3035,0.236,4.4785,0.943,0.005963,0.1715,2.04,3.511,3.115,0.1705,1.047,0.003545,,,,,,9.85152532,139.5,131.7,148.3,,,,,,,,,
2001-05-17,2001-05-17,7.798,11.1465,0.06336,5.068,4.0925,4.311,0.236,4.4955,0.943,0.0059975,0.1723,2.04,3.5275,3.1305,0.171,1.052,0.003563,,,,,,9.85963524,139.3,131.4,148.1,,,,,,,,,
2001-05-18,2001-05-18,7.798,11.1555,0.06331,5.073,4.1095,4.3155,0.236,4.4815,0.943,0.0059835,0.1717,2.04,3.518,3.122,0.1705,1.049,0.003553,,,,,,9.83725498,139.3,131.4,148.1,,,,,,,,,
2001-05-19,2001-05-19,7.797,11.209,0.06311,5.086,4.112,4.305,0.236,4.473,0.943,0.0059775,0.1713,2.04,3.504,3.11,0.17,1.045,0.0035395,,,,,,,139.4,131.6,148.2,,,,,,,,,
2001-05-21,2001-05-21,7.798,11.2145,0.06328,5.09,4.1205,4.307,0.234,4.4655,0.943,0.005989,0.171,2.04,3.4995,3.106,0.1695,1.043,0.003535,,,,,,9.83530548,139.5,131.6,148.2,,,,,,,,,
2001-05-22,2001-05-22,7.798,11.2315,0.063525,5.0725,4.0985,4.312,0.233,4.4595,0.943,0.006017,0.1712,2.04,3.492,3.099,0.1695,1.041,0.003527,,,,,,9.82181494,139.5,131.6,148.3,,,,,,,,,
2001-05-23,2001-05-23,7.798,11.109,0.06438,5.052,4.0495,4.324,0.233,4.405,0.943,0.00608,0.1715,2.04,3.4385,3.052,0.1665,1.025,0.0034735,,,,,,9.79537972,139.5,131.4,148.5,,,,,,,,,
2001-05-24,2001-05-24,7.799,11.0205,0.06511,5.031,3.9975,4.327,0.233,4.375,0.943,0.0060835,0.17175,2.04,3.4065,3.023,0.165,1.016,0.003441,,,,,,9.81121999,139.5,131.3,148.7,,,,,,,,,
2001-05-25,2001-05-25,7.799,11.0345,0.06483,5.053,4.073,4.321,0.233,4.402,0.943,0.0060495,0.17155,2.04,3.439,3.0525,0.1665,1.025,0.003474,,,,,,9.7947641,139.4,131.3,148.5,,,,,,,,,
2001-05-26,2001-05-26,7.797,11.096,0.064675,5.047,4.062,4.31,0.233,4.3945,0.943,0.0060375,0.1713,2.04,3.4345,3.048,0.1665,1.024,0.003469,,,,,,,139.5,131.4,148.5,,,,,,,,,
2001-05-28,2001-05-28,7.798,11.0815,0.06443,5.044,4.0585,4.307,0.233,4.3915,0.943,0.006021,0.1713,2.04,3.427,3.0415,0.166,1.022,0.0034615,,,,,,9.7919486,139.6,131.6,148.6,,,,,,,,,
2001-05-29,2001-05-29,7.798,11.0465,0.06475,5.042,4.0235,4.3095,0.23,4.367,0.943,0.006048,0.1713,2.04,3.407,3.024,0.165,1.016,0.0034415,,,,,,9.79179264,139.8,131.7,148.8,,,,,,,,,
2001-05-30,2001-05-30,7.798,11.0895,0.06478,5.075,4.0445,4.3095,0.23,4.384,0.943,0.006031,0.1719,2.04,3.419,3.034,0.1655,1.019,0.0034535,,,,,,9.79296234,139.7,131.7,148.7,,,,,,,,,
2001-05-31,2001-05-31,7.798,11.0625,0.06554,5.039,3.9685,4.318,0.23,4.3525,0.943,0.0060815,0.1719,2.04,3.387,3.006,0.164,1.01,0.003421,,,,,,9.78048554,139.6,131.5,148.8,,,,,,,,,
2001-06-01,2001-06-01,7.798,11.0775,0.06554,5.073,3.9565,4.313,0.23,4.3525,0.943,0.006085,0.1717,2.04,3.383,3.0025,0.164,1.009,0.003417,,,,,,9.78149928,139.7,131.5,148.8,,,,,,,,,
2001-06-02,2001-06-02,7.797,11.0605,0.06536,5.076,3.978,4.303,0.23,4.347,0.943,0.0060775,0.1719,2.04,3.383,3.0025,0.164,1.0085,0.003417,,,,,,,139.7,131.6,148.9,,,,,,,,,
2001-06-04,2001-06-04,7.798,11.074,0.06532,5.085,3.9745,4.3035,0.23,4.368,0.943,0.006066,0.1719,2.04,3.3975,3.0155,0.1645,1.013,0.003432,,,,,,9.78937526,139.7,131.5,148.8,,,,,,,,,
2001-06-05,2001-06-05,7.798,11.0035,0.06535,5.073,3.9475,4.306,0.23,4.3415,0.943,0.0060625,0.1723,2.04,3.3635,2.985,0.163,1.003,0.0033975,,,,,,9.75210082,139.9,131.7,149.0,,,,,,,,,
2001-06-06,2001-06-06,7.798,10.9765,0.06478,5.095,4.0165,4.3035,0.23,4.3935,0.943,0.0060625,0.1731,2.04,3.409,3.0255,0.1655,1.016,0.0034435,,,,,,9.76598126,139.8,131.7,148.8,,,,,,,,,
2001-06-07,2001-06-07,7.798,10.8635,0.06489,5.12,4.0155,4.305,0.23,4.3475,0.943,0.0060575,0.1723,2.04,3.38,2.9995,0.164,1.008,0.003414,,,,,,9.73962402,139.9,131.8,149.0,,,,,,,,,
2001-06-08,2001-06-08,7.798,10.7735,0.06493,5.122,4.0615,4.313,0.23,4.3425,0.943,0.0060725,0.1731,2.04,3.376,2.996,0.1635,1.0065,0.00341,,,,,,9.7334636,139.9,131.8,149.0,,,,,,,,,
2001-06-09,2001-06-09,7.797,10.776,0.06457,5.129,4.085,4.311,0.23,4.349,0.943,0.0060585,0.1731,2.04,3.3945,3.0125,0.1645,1.012,0.003429,,,,,,,139.9,131.9,149.0,,,,,,,,,
2001-06-11,2001-06-11,7.798,10.815,0.06422,5.13,4.0895,4.306,0.23,4.357,0.943,0.006046,0.1731,2.04,3.3955,3.014,0.1645,1.012,0.00343,,,,,,9.72675732,140.0,132.0,149.0,,,,,,,,,
2001-06-12,2001-06-12,7.797,10.714,0.063975,5.1295,4.0695,4.298,0.23,4.337,0.943,0.006044,0.1727,2.04,3.3745,2.995,0.1635,1.006,0.0034085,,,,,,9.71209914,140.3,132.2,149.2,,,,,,,,,
2001-06-13,2001-06-13,7.797,10.704,0.06374,5.116,4.1075,4.29,0.228,4.3635,0.943,0.00603,0.1721,2.04,3.3995,3.017,0.165,1.014,0.003434,,,,,,9.73556811,140.3,132.4,149.2,,,,,,,,,
2001-06-14,2001-06-14,7.797,10.8345,0.063975,5.1415,4.1025,4.2945,0.228,4.3515,0.943,0.006036,0.1721,2.04,3.4015,3.019,0.165,1.014,0.003436,,,,,,9.73681563,140.2,132.3,149.0,,,,,,,,,
2001-06-15,2001-06-15,7.797,10.9105,0.06421,5.131,4.0945,4.305,0.228,4.4045,0.943,0.0060345,0.1721,2.04,3.438,3.051,0.1665,1.025,0.0034725,,,,,,9.808626,139.9,132.0,148.7,,,,,,,,,
2001-06-16,2001-06-16,7.797,10.932,0.063535,5.1185,4.086,4.291,0.228,4.3885,0.943,0.006014,0.1723,2.04,3.4305,3.0445,0.166,1.023,0.003465,,,,,,,140.2,132.4,148.9,,,,,,,,,
2001-06-18,2001-06-18,7.798,10.9605,0.06336,5.112,4.1025,4.294,0.228,4.3965,0.943,0.0060025,0.1721,2.04,3.441,3.054,0.1665,1.026,0.0034755,,,,,,9.75631174,140.2,132.4,148.9,,,,,,,,,
2001-06-19,2001-06-19,7.798,10.914,0.063155,5.081,4.0605,4.289,0.228,4.3745,0.943,0.0059775,0.1721,2.04,3.417,3.0325,0.1655,1.019,0.0034515,,,,,,9.74765596,140.4,132.6,149.1,,,,,,,,,
2001-06-20,2001-06-20,7.798,10.8905,0.06358,5.082,4.0375,4.294,0.228,4.3605,0.943,0.0060175,0.1723,2.04,3.403,3.02,0.165,1.015,0.003437,,,,,,9.72886278,140.3,132.5,149.1,,,,,,,,,
2001-06-21,2001-06-21,7.798,10.9255,0.062975,5.092,4.06,4.2835,0.228,4.3765,0.943,0.0059915,0.1723,2.04,3.4145,3.0305,0.1655,1.018,0.003449,,,,,,9.7416515,140.5,132.7,149.1,,,,,,,,,
2001-06-22,2001-06-22,7.798,11.0175,0.062725,5.117,4.0285,4.282,0.228,4.3825,0.943,0.005982,0.1723,2.04,3.405,3.022,0.165,1.015,0.003439,,,,,,9.73790846,140.6,132.8,149.2,,,,,,,,,
2001-06-23,2001-06-23,7.797,11.0115,0.0627,5.115,4.034,4.284,0.228,4.3985,0.943,0.005987,0.1723,2.04,3.417,3.033,0.166,1.019,0.003452,,,,,,,140.5,132.8,149.1,,,,,,,,,
2001-06-26,2001-06-26,7.798,11.006,0.063105,5.14,4.0355,4.2915,0.228,4.425,0.943,0.006005,0.1729,2.04,3.443,3.0555,0.167,1.0265,0.0034775,,,,,,9.766995,140.2,132.5,148.9,,,,,,,,,
